image_index,allegro_energy_norm,allegro_fmax_final,vasp_energy_norm,vasp_fmax_final
0,0.0,0.36735148685356134,0.0,0.009212519796450915
1,36.880895398088114,4.743310169073583,0.9317886199999066,1.7795124107487985
2,0.3478111063054712,1.5269323355960545,3.518326539999862,2.5259960251754157
3,6.981986940537581,0.870775937897973,4.697632669999848,0.02741499314243941
4,5.850075476620987,4.115222440570631,3.478090849999944,2.526906599454954
5,5.165200911680358,9.622947559722032,0.934049049999885,1.7628752853145908
6,-0.000474629233167434,0.3737610738957703,0.022637699999904726,0.008555111513007882
