image_index,allegro_energy_norm,allegro_fmax_final,vasp_energy_norm,vasp_fmax_final
0,0.0,0.5696097258270779,0.0,0.0020527389020525725
1,-0.12317285533595168,0.12214846409385333,0.2740917599999193,0.8994428995650585
2,2.548218402405837,3.087097132930773,1.076756929999874,1.1401438688678724
3,6.298360678286826,1.5758863170225639,1.5820275999999467,0.03450521193964761
4,2.3455272439223336,3.4238945822245817,1.196193459999904,0.9172206841180589
5,0.06868661689054534,0.19148740070492942,0.38148789999991095,0.9319446645944167
6,0.19883584681292632,0.4288208840697595,0.04086248999988129,0.0014484850706859217
