image_index,allegro_energy_norm,allegro_fmax_final,vasp_energy_norm,vasp_fmax_final
0,0.0,0.5023571909620407,0.0,0.0019693646183477553
1,0.6625888507617219,2.3544728932204024,0.1460048399999323,0.5476544309443684
2,1.9284745291165564,1.6360195194119058,0.4797294500001499,0.6263493831017957
3,2.3825377203265816,0.04965009715595408,0.6958717500001512,0.002444077331018804
4,1.8154056393555038,1.8524434960907679,0.39813884000000144,0.7219575022464965
5,0.4706565051471898,2.3877633033750314,0.023282650000055582,0.39560437173014157
6,-0.2568647731852707,0.48088993587872986,-0.1082418900000448,0.0015089499660359848
