mlip_energy_total,vasp_energy_total,energy_diff,num_atoms,cell_param_diffs,cell_rmse,mean_atomic_displacement,max_atomic_displacement,rms_atomic_displacement,atomic_displacements_all,composition,vacancy_details,type
-1108.2622133033292,-1104.51906664,-3.7431466633292985,124,"{'da': np.float64(0.007767957019254368), 'db': np.float64(-0.005886706733832625), 'dc': np.float64(0.004634361230158035), 'dalpha': np.float64(-0.024321014747016534), 'dbeta': np.float64(-0.03335560682836558), 'dgamma': np.float64(-0.016447616484242644)}",0.018668619524309413,0.06886030871724311,3.176280096949508,0.29340004806442327,"[0.16226364215766886, 0.06201878292849195, 0.01812438841041112, 0.015478840916393599, 0.017023687586014382, 0.026307782483762372, 0.028388307133238738, 0.022589397622852468, 0.004997028179336197, 0.019277811842913706, 0.061276376017020136, 0.1175171276601987, 0.15895791868226114, 0.01593074674996121, 0.01553845264594597, 0.09879031220524355, 3.176280096949508, 0.1528298960150422, 0.020832252738647535, 0.01748366759433385, 0.14618988009638986, 0.10510112271239647, 0.1739033375585093, 0.04002000667049585, 0.02026240199659144, 0.027545422478068, 0.022163495194986938, 0.042198876025477, 0.03162141826464627, 0.018919954191507243, 0.008325782182551911, 0.02137389165726548, 0.009066227084900737, 0.024098956792365428, 0.03319893550622063, 0.02916557585177866, 0.10985077081612038, 0.012380984115392249, 0.009197805921537353, 0.03150655192604324, 0.15811686604580244, 0.1605038949356807, 0.10366160935948404, 0.020831406579673202, 0.010492275223792594, 0.12036545716629657, 0.02377643854126167, 0.029142898280215462, 0.03614677832174812, 0.005519526293235351, 0.038105475707363806, 0.01928193112245664, 0.027055412183795924, 0.04273207240785761, 0.020408724599029936, 0.029222165667959016, 0.007296248741427506, 0.013171404000014555, 0.019545030520491623, 0.02081245305830426, 0.015098796821423661, 0.017972601657313583, 0.027319442876532263, 0.005089642656326793, 0.017545292584073557, 0.020931860150753556, 0.02475387789402165, 0.014395022415829286, 0.013335334388220783, 0.012254438083797507, 0.02381068987779757, 0.01596946945430429, 0.01158106413541872, 0.028099481631271257, 0.021898047331033073, 0.012780491055504868, 0.03136714034994424, 0.051439847016846056, 0.022012986217907374, 0.03174665722674134, 0.017139233949392457, 0.03371731596675787, 0.04288930585262069, 0.04104196058155826, 0.01936063544690263, 0.01349467435254674, 0.02084490258194432, 0.01809297836021518, 0.032867949618161814, 0.012791558997828524, 0.008502250822791648, 0.02584363027084378, 0.022996862462976848, 0.009881182798506517, 0.018672848908476213, 0.02518500062867745, 0.020452840877967903, 0.02071531539966084, 0.012218539962068784, 0.03369870424573494, 0.031002841081443706, 0.01343521564495472, 0.04586583514438506, 0.3575646233273703, 0.13298889511998566, 0.017577342500766258, 0.03249011565222805, 0.12449557958098478, 0.24465482028870664, 0.10660717955773195, 0.025402702383916426, 0.011842885288480084, 0.016939219535478323, 0.09662620173290334, 0.00773101046875053, 0.005429068531811109, 0.02530228282968932, 0.025187809154125537, 0.010924940656765386, 0.009531710872577157, 0.023462560004682158, 0.07980126162347727, 0.0358028106562677, 0.1540155110715855]",Cr5Ti5V115,Start_Index_17,vacancy_static
-1108.3318771818085,-1104.49643091,-3.8354462718084505,124,"{'da': np.float64(0.007767957019254368), 'db': np.float64(-0.005886706733832625), 'dc': np.float64(0.004634361230158035), 'dalpha': np.float64(-0.024321014747016534), 'dbeta': np.float64(-0.03335560682836558), 'dgamma': np.float64(-0.016447616484242644)}",0.018668619524309413,0.1785938219588745,4.175021471610179,0.6398145754968242,"[0.11556881923186928, 0.08144872568197693, 0.1346021943346526, 0.02853730797120014, 0.0778210601123226, 0.04069366166366552, 0.030795850167371047, 0.03422090190759905, 0.006102950581468463, 0.007732698451392178, 0.014918091867583761, 0.02442343715437242, 0.04644310882382235, 0.02681824549877334, 0.02497838728658958, 0.02187085000973427, 0.03785921667085629, 2.6083787762180743, 2.6622603558289595, 2.5881763800623756, 2.5496022053251326, 2.408263986480011, 0.28849925006867067, 4.175021471610179, 0.11916571248395115, 0.17461654432830384, 0.12592317507251105, 0.08429263371374286, 0.11003521061815484, 0.09739735533130224, 0.029393297362882192, 0.014802976937781445, 0.03165207460842559, 0.02750120908290734, 0.024509313506745702, 0.016963576153947276, 0.02776665980864761, 0.0118707374503691, 0.0038794474878276514, 0.015746356100911317, 0.032437848778022, 0.11773156875890836, 0.09916752513857151, 0.09176724690299586, 0.031186444477130943, 0.09871340280706274, 0.12315174299463708, 0.09742576511474829, 0.12695950923597935, 0.07795309291920795, 0.04666277112516839, 0.09910053357546522, 0.13681920202445458, 0.1044187429792525, 0.1419878410824312, 0.03560763758489059, 0.015393414171735991, 0.02467678352294076, 0.03921312680180409, 0.03945364583947529, 0.027086081485452898, 0.013742617232116719, 0.006481005608597469, 0.008495386929031495, 0.016243215045468412, 0.017606317511578297, 0.01840068762149824, 0.03603947208172345, 0.04349047240406436, 0.04440631750399227, 0.03993338767349128, 0.010482628485854517, 0.023341838079148414, 0.041432922747250925, 0.03550754487426491, 0.020739532926873163, 0.022060913782109916, 0.035685231868116056, 0.06842954505636209, 0.025343512643543887, 0.03362578650245187, 0.03058473994854381, 0.019643063623543424, 0.03535836365934866, 0.011723598217420887, 0.01690815528552742, 0.023944754446051122, 0.01751640604377853, 0.01943842842005443, 0.003836334656937431, 0.008990732027474847, 0.0208707299668886, 0.018029553973231426, 0.02353937728819114, 0.03667752579001909, 0.018266571491476456, 0.024859223944257845, 0.02095089349007755, 0.013181034765926566, 0.015823163874492965, 0.007424151949027154, 0.01441821285782088, 0.012663414716429032, 0.02489364784346505, 0.029633866333615158, 0.037207222611730276, 0.03371343391377046, 0.027887750271556797, 0.04404388124938766, 0.026770548711146088, 0.03001349485776836, 0.02981325757193571, 0.02744874918394192, 0.04687087078877366, 0.02307149120246911, 0.03270124783375017, 0.006967710030272896, 0.040402467409347664, 0.008654101917734866, 0.032150992187711086, 0.025809757788411655, 0.028740439189728278, 0.029795680329720152, 0.025438404282746924]",Cr5Ti5V115,End_Index_23,vacancy_static
-1145.726605954218,-1142.6640398,-3.062566154218075,127,"{'da': np.float64(-0.001869440076880835), 'db': np.float64(0.00062352027272361), 'dc': np.float64(0.001862505459607533), 'dalpha': np.float64(0.16291600192876388), 'dbeta': np.float64(-0.019624653401109526), 'dgamma': np.float64(-0.014751746096152374)}",0.06727024754521946,0.07277288017174895,1.7792292400102685,0.18033612739820323,"[0.055810622072904374, 0.0162123558504005, 0.023801838529071872, 0.0324398431306657, 0.5576183544661617, 0.028209394777038342, 0.2632091466467349, 0.06923486227265602, 0.0529700091649314, 0.03686553368897303, 0.08526373910116258, 0.06941003691295251, 0.07163771504028868, 1.7792292400102685, 0.17395577753547464, 0.10611829434870197, 0.025280866917799957, 0.015468342239625869, 0.05674739158568974, 0.13953157251654616, 0.02474671350338839, 0.08740773080885826, 0.05617713078807695, 0.07125838535623967, 0.04505232974632274, 0.06035678920952858, 0.08092119743379923, 0.04237854660709459, 0.04616223888984609, 0.04355939166673384, 0.011001014144748847, 0.07288300058053797, 0.04996769298226492, 0.033461652283358206, 0.104233265639878, 0.02013042260954904, 0.05605863383501391, 0.029310878405284478, 0.036793382070403766, 0.15661104685830973, 0.0899483771366369, 0.08441816338013616, 0.04581109603931332, 0.03178050715184068, 0.02806042421129904, 0.07230689782004504, 0.04820109721440305, 0.043564834543944886, 0.049416240863476985, 0.02057753550286983, 0.03009394735733413, 0.027633463527979484, 0.06647275471895475, 0.06192772510326449, 0.03768923046733376, 0.03566998669950341, 0.03263945211027915, 0.03497213182552687, 0.011552261918947466, 0.11006255470651766, 0.10711429442038321, 0.06669790181080407, 0.046011885422108566, 0.03553701642930544, 0.019691780018193765, 0.03380447515375726, 0.04230780647999151, 0.06419082750230413, 0.07025587209656617, 0.03774728168570662, 0.016862872350553868, 0.03570099020043534, 0.050097577310967714, 0.02652887177658249, 0.05513543803379085, 0.009452146650330137, 0.023402619151945556, 0.018690273595050832, 0.029676511150065497, 0.047098865483446814, 0.021183553286444712, 0.018716482056488504, 0.03767367550836973, 0.025886696582458697, 0.03298507744557099, 0.028854158040494376, 0.035636071592607226, 0.0022926656309059782, 0.019264326477786534, 0.020966932410373843, 0.05530474823679701, 0.05905386912685597, 0.0534013206213522, 0.037378169853583526, 0.034822932972628284, 0.16508039695521678, 0.12811682163442342, 0.1397677819751789, 0.08368397743954055, 0.03336525972941425, 0.033220514986251164, 0.203828271437015, 0.026345508142441854, 0.0904076305005541, 0.03342483147766711, 0.027027028499671646, 0.04035562065298973, 0.03934100551755246, 0.08634779886507761, 0.05139575853304085, 0.03774623046345106, 0.012538247312686766, 0.02052943055326094, 0.017593036634785647, 0.0371276568218437, 0.03942545852980767, 0.09230335908188154, 0.3008419891833196, 0.026607169756162913, 0.02474478845753578, 0.016038320342792504, 0.15879423599167194, 0.02975919775047144, 0.014189210723816861, 0.028385449200755773, 0.07500036466881002, 0.05911238090112489]",Cr4Ti7V111W4Zr2,Start_Index_14,vacancy_static
-1146.659332320013,-1142.12828484,-4.53104748001283,127,"{'da': np.float64(-0.001869440076880835), 'db': np.float64(0.00062352027272361), 'dc': np.float64(0.001862505459607533), 'dalpha': np.float64(0.16291600192876388), 'dbeta': np.float64(-0.019624653401109526), 'dgamma': np.float64(-0.014751746096152374)}",0.06727024754521946,0.09655119328093649,3.3839072835737243,0.31725422189531044,"[0.023801951660054787, 0.03805414645857634, 0.050234202481788476, 0.060107332333282526, 0.579769759503087, 0.011199471107723388, 0.3450106845570678, 0.30576936289621315, 0.03377661657831548, 0.10062192291275222, 0.04328155604347904, 0.06725095542423369, 0.06670493085254585, 0.12153407823545578, 0.08879031610617243, 3.3839072835737243, 0.18665646412869108, 0.0490679263664439, 0.13843814767655147, 0.09868795075049154, 0.12882965965714607, 0.020506740563111168, 0.14752508350878818, 0.3128553929294503, 0.0468446917602676, 0.049024385325102254, 0.06646486019508767, 0.053951624337563245, 0.01997413951381346, 0.03038975802945071, 0.04025402717471242, 0.039443900062841424, 0.19066206704632677, 0.0111944711081962, 0.21548362555913386, 0.03946160256590002, 0.02755980248768946, 0.023910671939362835, 0.04482916635406203, 0.10708137172461413, 0.19523198764018962, 0.22216782627536613, 0.051960284854856174, 0.041662508990230475, 0.04300262968144422, 0.06781570770625672, 0.07338179926803055, 0.05040005352765174, 0.09760827621135404, 0.026877292218545075, 0.04399734805648916, 0.04489031586045726, 0.01888095042662283, 0.04497071412168283, 0.05773040959249101, 0.05975145109921138, 0.06317642297117085, 0.05877045620240553, 0.06288630378544126, 0.1071083923291621, 0.1035703006049604, 0.08941129340962542, 0.05190106155285646, 0.04417999188017466, 0.04096469323320078, 0.05532731945154726, 0.028408637178295778, 0.01970475101536114, 0.07513885146318665, 0.027210942693765887, 0.03876015469175624, 0.07094533302284821, 0.05824107391068785, 0.037663965812903356, 0.013383359586710745, 0.016044317249408434, 0.03865872887342152, 0.015270029003611862, 0.023102849718148404, 0.04775734059965125, 0.0457592727682653, 0.035199425173329586, 0.036219019579511146, 0.027745092444143672, 0.022905370487483503, 0.016443476526891532, 0.0528608052911573, 0.037819769596733534, 0.05485146494724854, 0.05611952629212935, 0.06737204691003174, 0.04833686066605047, 0.047908293553476214, 0.051044977082750374, 0.02254367240080062, 0.15031026046519527, 0.05202511492094945, 0.13242084158755857, 0.06924756219345989, 0.05186153427410184, 0.0742080350944828, 0.22416977131278273, 0.07494469638459746, 0.09465550886823967, 0.0672889877952963, 0.06712864586218212, 0.08865347460319019, 0.03006446729363278, 0.0584146304831115, 0.09019799888220803, 0.041707810852252086, 0.00874484418884032, 0.015337483958613033, 0.03467210617431456, 0.04245588141636041, 0.02960889925134864, 0.03317143345636379, 0.020196603145030457, 0.02636336705086218, 0.03245278611130733, 0.026830786626640804, 0.018300264573004255, 0.044426208091415224, 0.11493441591979237, 0.027527491586326377, 0.025299912381615917, 0.03442242089340061]",Cr4Ti7V111W4Zr2,End_Index_15,vacancy_static
-1100.5754503250396,-1096.77027836,-3.8051719650395626,124,"{'da': np.float64(-0.0310815536282103), 'db': np.float64(0.012266802147452793), 'dc': np.float64(-0.024170272502107792), 'dalpha': np.float64(-0.011668613369963055), 'dbeta': np.float64(-0.10415090549621198), 'dgamma': np.float64(-0.11608229131562098)}",0.0660295457786859,0.17892863908324083,4.895051218817392,0.6731238169866413,"[0.03360126677447104, 0.022263614518011773, 0.023297600954157366, 0.030178701848619465, 0.037067132868761024, 0.021715363753468473, 0.01814778810685968, 0.08561077609683557, 0.0267287561160051, 0.1415021313177396, 0.40243132679362176, 0.021180583336522032, 0.012299728121422262, 0.041786337217255096, 0.022365929398820098, 0.03164728649508838, 0.03975917673334526, 0.016500635538526646, 0.026321214818760954, 0.060499158327594935, 0.021342369439382603, 0.04120375507779828, 0.07264184638857579, 0.02950546335472481, 0.03533770339567408, 0.028717767241191374, 0.023350377070135972, 0.05893059945932497, 0.041083551165077906, 0.0044361773885274606, 0.008898547161133261, 0.04051158184991512, 0.036659323259943644, 0.030543582340797074, 0.04223302111064016, 0.0271473396592705, 0.03478457734093499, 0.028569332691863576, 0.03314938658469396, 0.04210956700550588, 0.019474195836312942, 0.02441724428380965, 0.01779518911392559, 0.028193675398655492, 0.03991134707583726, 0.017566593077830223, 0.007455925250779893, 0.04130303726679471, 0.02031710129153737, 0.010016828146263331, 0.09274053930786696, 0.049934017680721206, 0.03281644416241675, 0.024146685755013567, 0.02975625617984578, 0.046437607092207935, 0.11489956602332256, 0.04517573183363964, 0.03293003926068868, 0.03679492327460505, 0.034816364838004724, 0.06060151085693289, 0.04696989386594299, 0.003490006511301024, 0.03378332851804662, 0.00959505006973292, 0.03954090034068247, 0.03410776587673986, 0.027570810945760187, 0.03259914753492292, 0.015773332593467908, 0.06468234150783422, 0.1585384762831475, 0.0987268696642934, 0.15640384428745713, 0.023532528993070418, 0.03745445339781801, 0.13163280020920984, 0.0929766403213251, 0.02153138451701234, 0.03871030960177491, 0.2239844257918854, 0.061575145803707945, 0.09864339300536341, 0.0441006057701663, 0.021201958912733382, 0.018332047548263876, 0.035532193270984246, 0.022615433867739503, 0.005903977147084915, 0.052503072096774364, 0.1005155953310472, 0.17363765682703072, 0.0267638891759097, 0.015542673333783069, 0.08878962995692519, 3.160534962645092, 4.895051218817392, 2.724121619444349, 2.6518433109669575, 2.674503519534339, 0.0870976852338194, 0.16374238885697756, 0.02548894358020328, 0.028134347269027686, 0.05295191406979193, 0.01362489940519456, 0.03481730019251671, 0.04181918950736341, 0.025182269476979786, 0.025475551771849618, 0.040140536069797096, 0.1288249849263676, 0.03802837307937109, 0.03523417884748929, 0.040154869243096865, 0.1043511920627664, 0.08862439240611152, 0.10019463382416437, 0.04238229063578527, 0.03628024453254094, 0.1645860635275793, 0.03704875998466837, 0.04608882240332547]",Cr4Ti12V107WZr,End_Index_97,vacancy_static
-1100.538771226114,-1097.04888599,-3.4898852361141053,124,"{'da': np.float64(-0.0310815536282103), 'db': np.float64(0.012266802147452793), 'dc': np.float64(-0.024170272502107792), 'dalpha': np.float64(-0.011668613369963055), 'dbeta': np.float64(-0.10415090549621198), 'dgamma': np.float64(-0.11608229131562098)}",0.0660295457786859,0.07640023468927208,2.6080851978907873,0.2484881699980858,"[0.041439044333270725, 0.02719905885593939, 0.0042438922871455825, 0.026240141177506778, 0.04725800417338943, 0.0697576317214832, 0.007782452149251792, 0.12589024014471578, 0.01339588246778055, 0.5412317046248765, 0.02235176486220792, 0.013405881344154531, 0.02711122202179752, 0.021079337656008355, 0.09826659906006265, 0.049411662703931096, 0.07265085089604754, 0.01729651173360667, 0.03668306910562242, 0.031294682767663076, 0.03298678421971446, 0.032174337039114896, 0.031161738868240436, 0.040993583845076585, 0.01030873834001283, 0.037086296379773995, 0.052464981018987514, 0.04106607179806762, 0.04056968492196504, 0.034106729215632604, 0.016153137665336118, 0.03224180831624652, 0.03242400750952347, 0.05800788153234, 0.04382567479342329, 0.03282646074923438, 0.029702868772634682, 0.06731940208022542, 0.026126435339169588, 0.0348198933003408, 0.005559053667664572, 0.020086123712295966, 0.032195607376808766, 0.03588360928387033, 0.03163579504505676, 0.006813082464883821, 0.020683116803411658, 0.02560584719933991, 0.034980181680045956, 0.0773736842727525, 0.029957316025114405, 0.04691852085182042, 0.025516149580428985, 0.02185733030170062, 0.07089925314560672, 0.024623868348335683, 0.032147254234264934, 0.046896689519294224, 0.04562420638412131, 0.0662075622755786, 0.029489033169243284, 0.023766050687773693, 0.02783552409945021, 0.0699223391754453, 0.018499256499703732, 0.02138051451556045, 0.027378730978439188, 0.01488162808012566, 0.020015797263709174, 0.01830418633059561, 0.024487474467508354, 0.05467217746383203, 0.08636050063959169, 0.03621518262084257, 0.02548853072479649, 0.03786352840187326, 0.09185680103778338, 0.15244551782942906, 0.019144460641192934, 0.10732542950499181, 0.11808483863284422, 0.08622777624994206, 0.06296813979595209, 0.010821511333998736, 0.0736532703317654, 0.08151936608358142, 0.06199110422830355, 0.024335979541487553, 0.02282822564588762, 0.021726397340111732, 0.040954486297835706, 0.019348377439895342, 0.030670474467358984, 0.051102582683779, 0.06724818439120232, 0.16326743742569977, 0.057149749259721556, 0.18381075856254628, 0.04627986203865095, 0.1338557734548001, 2.6080851978907873, 0.2410431543555355, 0.079834882722852, 0.036028909225754746, 0.09791613738803605, 0.07199725130852085, 0.06220416543132173, 0.030668417259996656, 0.0612709890918248, 0.047303915080501406, 0.023394264359306187, 0.016794892114050095, 0.06338276822505522, 0.044575701146826276, 0.06308652166812982, 0.08539179970233102, 0.01592903392187589, 0.10990866365251972, 0.04002045306991179, 0.0699964666979828, 0.12149581014699629, 0.26147609502420033, 0.18321984788572473, 0.051606402798525706]",Cr4Ti12V107WZr,Start_Index_101,vacancy_static
-1143.4298373070505,-1139.01536562,-4.414471687050536,127,"{'da': np.float64(0.007987090662796348), 'db': np.float64(-0.0014185058139517537), 'dc': np.float64(0.005180772717542581), 'dalpha': np.float64(0.035171570782097206), 'dbeta': np.float64(0.004478862365232317), 'dgamma': np.float64(-0.04318498375846502)}",0.023146953015953067,0.10857422995876213,2.7404683192589623,0.27166469071088784,"[0.07908514699920927, 0.11432286339946422, 0.023494152109536766, 0.08331757171386334, 0.22627149953672226, 0.11755133624026816, 0.1691323623639417, 0.13953815534844932, 0.055205944412218974, 0.09326075463877247, 0.12387375492781567, 0.06591120129792295, 0.09852887139254508, 0.10878103914819243, 0.21617277915576918, 0.09252751843966192, 0.12405880845719078, 0.06656025564430677, 0.07981331405775496, 0.02800806901234744, 0.04926866998899723, 0.07325906998880996, 0.12843593459511596, 0.08186770757987244, 0.07687542609184805, 0.02437139312955163, 0.03374132247524614, 0.04971707628837349, 0.04626434487147526, 0.08093949646005397, 0.07266923808218603, 0.07258782793652212, 0.05794206035308241, 0.049191442710330296, 0.05241758490266895, 0.10638514272633147, 0.08443866666823624, 0.039616494294316025, 0.059811684327318475, 0.06959898784535903, 0.0337402990291555, 0.021386415286658862, 0.09146318480619556, 0.022359268528478218, 0.05284279325724009, 0.09826561676018432, 0.08835493807325369, 0.07886760925962918, 0.029910801821535632, 0.02534876208218791, 0.03469370329918466, 0.018160670464920238, 0.03993245264092582, 0.08246287922453928, 0.07547033481518407, 0.053686267150260945, 0.04619723485353928, 0.04632627462990528, 0.10358438835743623, 0.05185656096394935, 0.038233755938481474, 0.05040823238945301, 0.061635122827030334, 0.060329533098288486, 0.15621921024704538, 0.12589072234363266, 0.07743444544579349, 0.10049116764963831, 0.17011170446594448, 0.09215257518143932, 0.02991950208074434, 0.1161640148700022, 0.0911141707382333, 0.030904835525877125, 0.06517776799555904, 0.07387269771380027, 0.08504246275605877, 0.06650060528740276, 0.04717134221831676, 0.04458313320783458, 0.07560878412700499, 0.08169042326203589, 0.07850191294072899, 0.058137451573012415, 0.02993963541761602, 0.06548363112201644, 0.07632742942789217, 0.06380472064075213, 0.13044643636126135, 0.1562736742919932, 0.3580767025020479, 0.032361333236883255, 0.1867625979879248, 0.06310954567403865, 0.06444309314926863, 0.09025448416527485, 0.2035081728989569, 2.7404683192589623, 0.031149556142614904, 0.1150825656110146, 0.05353146013328861, 0.2540066621677731, 0.1803833302969039, 0.1282619597892171, 0.056278468504523005, 0.06347783950817533, 0.09247121058509428, 0.04465837721997485, 0.0328936764145164, 0.014998763830085887, 0.05485583794475324, 0.07418006491268472, 0.038144913473084026, 0.0645671655147007, 0.05257113948716305, 0.1036992241158729, 0.08772666975110358, 0.08743660849209749, 0.18193053699817738, 0.07112759913786265, 0.03902245567861136, 0.09308815680942796, 0.08755577577613836, 0.09191907509635155, 0.01093903232748935, 0.10214672244070559, 0.832541581669126]",Cr2Ti2V120W2Zr2,Start_Index_98,vacancy_static
-1142.8962211280098,-1138.97450273,-3.921718398009716,127,"{'da': np.float64(0.007987090662796348), 'db': np.float64(-0.0014185058139517537), 'dc': np.float64(0.005180772717542581), 'dalpha': np.float64(0.035171570782097206), 'dbeta': np.float64(0.004478862365232317), 'dgamma': np.float64(-0.04318498375846502)}",0.023146953015953067,0.46564613576333613,5.04130922394915,1.1069180068679514,"[0.012584694864008046, 0.0576140769860055, 0.03913458494984396, 0.016513554825409723, 0.03213674681515976, 0.04051701036552233, 0.0612083749401544, 0.008834049110594043, 0.023853930113571956, 0.032643558196396055, 0.047784730362801085, 0.06008753403019884, 0.03561805405895282, 0.024895836406241035, 0.014872797153764584, 0.018395702580843325, 0.009766544988831897, 0.02597517762824582, 0.029648512149174168, 0.031249391142053048, 0.05036260653624962, 0.006619940801262956, 0.03605963882358616, 0.03236770449811128, 0.01739031806662347, 0.027687830339644795, 0.007706176618051727, 0.016612739239801843, 0.1008003199042952, 0.03781787601496565, 0.11257510041353821, 0.030857305489952812, 0.020460659024892226, 0.04442892628921495, 0.029123431465809358, 0.022560425656614255, 0.06450233701151063, 0.03956611609382761, 0.008851651474138845, 0.008756801274239515, 0.023977859268254794, 0.035621809922105306, 0.07049396668775935, 0.038220757900990804, 0.030017277729556768, 0.022047934381875002, 0.018253500073166888, 0.026221549879500382, 0.02222174256329944, 0.041136103603071274, 0.04147714609386003, 0.015499572539465574, 0.02265702213592847, 0.021014769645695326, 0.027927293330462833, 0.023467325288712627, 0.028614999257425163, 0.03362872498732619, 0.03882743351363727, 0.014759047375451752, 0.04162514952678842, 0.03652996939732102, 0.033325509369450085, 0.015517405562586307, 0.017126755175174712, 0.026386891125160707, 0.14144212161719433, 0.08077971429602031, 0.03320992493779278, 0.03238407849204831, 0.0395764672429728, 0.0484739347647093, 0.1321135650885268, 0.04893454191926878, 0.07486052780044428, 0.0065075784960792115, 0.0394839147527079, 0.016826692229398515, 0.02074173141620416, 0.041039329595107185, 0.0280984352298238, 0.0629132527258022, 0.1429138843225577, 0.04315541233741304, 0.17711441346089057, 0.012482333274293173, 0.04613932863351739, 0.02726176713922694, 0.13038765658701995, 0.08725185481613511, 0.33998304327809503, 0.11337817550693653, 0.10585967422774092, 0.029034202163733383, 0.04057934511650733, 0.021385468225832018, 0.1946778036949389, 0.11182418012589317, 2.582635850625004, 2.6153329086397235, 2.5795425984760967, 3.0289850918329253, 2.659078431036156, 5.04130922394915, 2.590879926465144, 2.5550200197913084, 2.60022577472502, 2.588319891089649, 2.6576822112930163, 2.7146675422717914, 2.6991484443209655, 2.5694538631621375, 2.5965926390517406, 3.0446957594471935, 2.5834796884088007, 2.402308802316297, 0.3109476399117005, 3.088085722824223, 0.12009206511242486, 0.10772552229354289, 0.018249888584466547, 0.07405686761932276, 0.200575738667781, 0.05091348461752214, 0.021952971105881118, 0.05813542542326563, 0.4011106123284724]",Cr2Ti2V120W2Zr2,End_Index_117,vacancy_static
-1126.9599084947515,-1122.68954567,-4.270362824751601,124,"{'da': np.float64(0.00909166608972356), 'db': np.float64(-0.008395214658696304), 'dc': np.float64(0.0018065461687832851), 'dalpha': np.float64(-0.06196463490995541), 'dbeta': np.float64(0.007388801700614067), 'dgamma': np.float64(0.007564122974685006)}",0.026165587951174164,0.06505653790550528,2.467072413612518,0.23243573153994757,"[0.00814409000538739, 0.029980844389685127, 0.016006726271718362, 0.04279475010263904, 0.03427646440565522, 0.025642317400022832, 0.3808220326051073, 0.03250789140296366, 0.26237936862682576, 0.03548453521660939, 0.041611011623452404, 0.11739396495815896, 0.2432967072578919, 0.06895516641257057, 0.018342663051893332, 0.028285475218705385, 0.12074617774382665, 0.05177271602117303, 0.02560020350671082, 0.024639814954324196, 0.07531396227700732, 0.0076924597052237045, 0.03109574163240151, 0.016797008032758014, 0.017463139394987972, 0.00632402301926596, 0.02746702774421568, 0.005374977742849063, 0.02306144021701476, 0.05196614590231535, 0.05817818789554204, 0.02629083264937044, 0.01929100919928169, 0.02485882636367802, 0.10557514282122882, 0.20207496337520264, 0.12180497199814118, 0.014646570835436709, 0.023952511912175768, 0.15384728508716033, 2.467072413612518, 0.04312430507798958, 0.019630206389202393, 0.02220735872347928, 0.06480053537068163, 0.07657413979629453, 0.028626627799432775, 0.02438561170736521, 0.014263278484457449, 0.015694863665292137, 0.03947542117142084, 0.01846423594378516, 0.02331452536865733, 0.010857145018390121, 0.03220823845611612, 0.03405566423206408, 0.04067657560826538, 0.014116303398083379, 0.030631363621425822, 0.05114675329186942, 0.11380094908139134, 0.09093560203197316, 0.14986281855284506, 0.03316994920489727, 0.05813265211395778, 0.06457196366548826, 0.027752827747190515, 0.028567257421884307, 0.047404446276119075, 0.06573374009413346, 0.04183965904303395, 0.014012493056244444, 0.014127407930459577, 0.028620800473082044, 0.01722603588819647, 0.03712672058057875, 0.03522303448874163, 0.008166242193795938, 0.011074072135369522, 0.014662480033161224, 0.018006507344607955, 0.004814091591291747, 0.025191860979373114, 0.050983210777045554, 0.0298089750284849, 0.04724787245008462, 0.09633724786433942, 0.00905014129911134, 0.02961742880951095, 0.021220232860213795, 0.056738478363061805, 0.02884653923176861, 0.09606902387186936, 0.03089726018681133, 0.018310477020066232, 0.006704115358217814, 0.016016811369853355, 0.03039153839153592, 0.07491599116693648, 0.01216055355253945, 0.010844131342545563, 0.022146291715172982, 0.02585923767321855, 0.09516749170905063, 0.023286547994568373, 0.01503652905541653, 0.016169667017840724, 0.03556936828126403, 0.018975199089873003, 0.0056998955550143435, 0.01600329189139338, 0.034633712814689334, 0.038327218044939056, 0.004845896638660295, 0.03024379693061749, 0.021170776516505986, 0.013795697700337112, 0.03519066079894038, 0.17678371200795392, 0.020219052489343775, 0.017472332040841334, 0.04679427349442259, 0.038063819284713224, 0.0062878749486934915]",Cr6Ti5V107W5Zr2,Start_Index_41,vacancy_static
