mlip_energy_total,vasp_energy_total,energy_diff,num_atoms,cell_param_diffs,cell_rmse,mean_atomic_displacement,max_atomic_displacement,rms_atomic_displacement,atomic_displacements_all
-1135.9214706026578,-1138.97450273,3.0530321273422487,127,"{'da': np.float64(-0.3400074566255036), 'db': np.float64(-0.3510870195806408), 'dc': np.float64(-0.3404825951875097), 'dalpha': np.float64(0.02210316358642217), 'dbeta': np.float64(-0.0021515219480079395), 'dgamma': np.float64(-0.050761352116694525)}",0.24422170844696234,0.6804525540317732,5.107549223447574,1.1872519352492419,"[0.2627463391362447, 0.28173195788394645, 0.3150144829963449, 0.37117807725250984, 0.03575247457342945, 0.07137669355821558, 0.09634417606405866, 0.11707029517609605, 0.1448139514086698, 0.17009360286012198, 0.25436632873844817, 0.3852730013973014, 0.07837702511344884, 0.15605411561712818, 0.13459749098041976, 0.17919670142809718, 0.1806934564979051, 0.20547019872017952, 0.2669043374047829, 0.35474325993978506, 0.1922124226916388, 0.25986377322304416, 0.2356511985178808, 0.25183570208859724, 0.2337600194887025, 0.30230956302288975, 0.30491584353892115, 0.44564961746555964, 0.25647636575168586, 0.304438076193501, 0.3135110948389128, 0.3597063146359596, 0.3116826871495384, 0.25891856771738725, 0.3649914585515053, 0.4610539169202823, 0.09577819992051818, 0.1396204881797296, 0.11194852897108826, 0.16967952060699393, 0.13690617866043892, 0.2603792912484466, 0.4199374828152992, 0.1248241818187384, 0.18926353979184646, 0.14153762467709924, 0.2278667236141663, 0.19951156680718163, 0.26853002474056364, 0.29492279777127106, 0.38871527796256966, 0.19265600728964702, 0.26421431394395783, 0.22289679775711624, 0.2784516258125242, 0.24802629621154612, 0.3463967375455146, 0.459250369901283, 0.32515616616464293, 0.301128463575153, 0.38464659703707366, 0.30603930906021526, 0.3217017747955592, 0.3327184971865369, 0.47130380864734667, 0.14255758802883473, 0.3102870944510967, 0.2330462933388232, 0.28105546120812214, 0.2264954215775705, 0.2817283784216385, 0.30656579268919876, 0.32352783920372613, 0.20129259963824575, 0.27612617150993796, 0.21040219311091302, 0.29472404310488487, 0.26113308758929066, 0.3385204909079686, 0.3159680198496417, 0.4136554809714877, 0.2195086128604386, 0.3402482209410841, 0.27583385884182343, 0.4466868240755133, 0.30149578307138164, 0.34249650719676344, 0.3526637089522652, 0.34274092681721197, 0.3368203561977953, 0.4177174292917402, 0.2849856210365386, 0.39845285714388823, 0.3558833731379053, 0.3946712932171867, 0.3726052049385683, 0.3143760382016677, 0.37546402437351967, 2.8163649204015777, 2.497793889760597, 2.8555518800953985, 3.2385551016833145, 2.696568793804196, 5.107549223447574, 2.45609749030026, 2.8740378336305454, 2.5258867933618285, 2.9525731671041875, 2.7784595102798435, 2.93177553867552, 2.434757902790427, 2.859843909614546, 2.3809037565168705, 3.203613432767001, 2.9909948521007697, 2.6131115952365254, 0.42353050820570703, 3.3726879164665795, 0.33608424993477215, 0.44898957287875507, 0.48947752781346293, 0.48412084688215384, 0.570963415010598, 0.3181620807976876, 0.4046200434062715, 0.24524825065613812, 0.2766309814582228]"
