mlip_energy_total,vasp_energy_total,energy_diff,num_atoms,cell_param_diffs,cell_rmse,mean_atomic_displacement,max_atomic_displacement,rms_atomic_displacement,atomic_displacements_all
-1145.726605954218,-1142.6640398,-3.062566154218075,127,"{'da': np.float64(-0.001869440076880835), 'db': np.float64(0.00062352027272361), 'dc': np.float64(0.001862505459607533), 'dalpha': np.float64(0.16291600192876388), 'dbeta': np.float64(-0.019624653401109526), 'dgamma': np.float64(-0.014751746096152374)}",0.06727024754521946,0.07277288017174895,1.7792292400102685,0.18033612739820323,"[0.055810622072904374, 0.0162123558504005, 0.023801838529071872, 0.0324398431306657, 0.5576183544661617, 0.028209394777038342, 0.2632091466467349, 0.06923486227265602, 0.0529700091649314, 0.03686553368897303, 0.08526373910116258, 0.06941003691295251, 0.07163771504028868, 1.7792292400102685, 0.17395577753547464, 0.10611829434870197, 0.025280866917799957, 0.015468342239625869, 0.05674739158568974, 0.13953157251654616, 0.02474671350338839, 0.08740773080885826, 0.05617713078807695, 0.07125838535623967, 0.04505232974632274, 0.06035678920952858, 0.08092119743379923, 0.04237854660709459, 0.04616223888984609, 0.04355939166673384, 0.011001014144748847, 0.07288300058053797, 0.04996769298226492, 0.033461652283358206, 0.104233265639878, 0.02013042260954904, 0.05605863383501391, 0.029310878405284478, 0.036793382070403766, 0.15661104685830973, 0.0899483771366369, 0.08441816338013616, 0.04581109603931332, 0.03178050715184068, 0.02806042421129904, 0.07230689782004504, 0.04820109721440305, 0.043564834543944886, 0.049416240863476985, 0.02057753550286983, 0.03009394735733413, 0.027633463527979484, 0.06647275471895475, 0.06192772510326449, 0.03768923046733376, 0.03566998669950341, 0.03263945211027915, 0.03497213182552687, 0.011552261918947466, 0.11006255470651766, 0.10711429442038321, 0.06669790181080407, 0.046011885422108566, 0.03553701642930544, 0.019691780018193765, 0.03380447515375726, 0.04230780647999151, 0.06419082750230413, 0.07025587209656617, 0.03774728168570662, 0.016862872350553868, 0.03570099020043534, 0.050097577310967714, 0.02652887177658249, 0.05513543803379085, 0.009452146650330137, 0.023402619151945556, 0.018690273595050832, 0.029676511150065497, 0.047098865483446814, 0.021183553286444712, 0.018716482056488504, 0.03767367550836973, 0.025886696582458697, 0.03298507744557099, 0.028854158040494376, 0.035636071592607226, 0.0022926656309059782, 0.019264326477786534, 0.020966932410373843, 0.05530474823679701, 0.05905386912685597, 0.0534013206213522, 0.037378169853583526, 0.034822932972628284, 0.16508039695521678, 0.12811682163442342, 0.1397677819751789, 0.08368397743954055, 0.03336525972941425, 0.033220514986251164, 0.203828271437015, 0.026345508142441854, 0.0904076305005541, 0.03342483147766711, 0.027027028499671646, 0.04035562065298973, 0.03934100551755246, 0.08634779886507761, 0.05139575853304085, 0.03774623046345106, 0.012538247312686766, 0.02052943055326094, 0.017593036634785647, 0.0371276568218437, 0.03942545852980767, 0.09230335908188154, 0.3008419891833196, 0.026607169756162913, 0.02474478845753578, 0.016038320342792504, 0.15879423599167194, 0.02975919775047144, 0.014189210723816861, 0.028385449200755773, 0.07500036466881002, 0.05911238090112489]"
