mlip_energy_total,vasp_energy_total,energy_diff,num_atoms,cell_param_diffs,cell_rmse,mean_atomic_displacement,max_atomic_displacement,rms_atomic_displacement,atomic_displacements_all
-1108.3318771818085,-1104.49643091,-3.8354462718084505,124,"{'da': np.float64(0.007767957019254368), 'db': np.float64(-0.005886706733832625), 'dc': np.float64(0.004634361230158035), 'dalpha': np.float64(-0.024321014747016534), 'dbeta': np.float64(-0.03335560682836558), 'dgamma': np.float64(-0.016447616484242644)}",0.018668619524309413,0.1785938219588745,4.175021471610179,0.6398145754968242,"[0.11556881923186928, 0.08144872568197693, 0.1346021943346526, 0.02853730797120014, 0.0778210601123226, 0.04069366166366552, 0.030795850167371047, 0.03422090190759905, 0.006102950581468463, 0.007732698451392178, 0.014918091867583761, 0.02442343715437242, 0.04644310882382235, 0.02681824549877334, 0.02497838728658958, 0.02187085000973427, 0.03785921667085629, 2.6083787762180743, 2.6622603558289595, 2.5881763800623756, 2.5496022053251326, 2.408263986480011, 0.28849925006867067, 4.175021471610179, 0.11916571248395115, 0.17461654432830384, 0.12592317507251105, 0.08429263371374286, 0.11003521061815484, 0.09739735533130224, 0.029393297362882192, 0.014802976937781445, 0.03165207460842559, 0.02750120908290734, 0.024509313506745702, 0.016963576153947276, 0.02776665980864761, 0.0118707374503691, 0.0038794474878276514, 0.015746356100911317, 0.032437848778022, 0.11773156875890836, 0.09916752513857151, 0.09176724690299586, 0.031186444477130943, 0.09871340280706274, 0.12315174299463708, 0.09742576511474829, 0.12695950923597935, 0.07795309291920795, 0.04666277112516839, 0.09910053357546522, 0.13681920202445458, 0.1044187429792525, 0.1419878410824312, 0.03560763758489059, 0.015393414171735991, 0.02467678352294076, 0.03921312680180409, 0.03945364583947529, 0.027086081485452898, 0.013742617232116719, 0.006481005608597469, 0.008495386929031495, 0.016243215045468412, 0.017606317511578297, 0.01840068762149824, 0.03603947208172345, 0.04349047240406436, 0.04440631750399227, 0.03993338767349128, 0.010482628485854517, 0.023341838079148414, 0.041432922747250925, 0.03550754487426491, 0.020739532926873163, 0.022060913782109916, 0.035685231868116056, 0.06842954505636209, 0.025343512643543887, 0.03362578650245187, 0.03058473994854381, 0.019643063623543424, 0.03535836365934866, 0.011723598217420887, 0.01690815528552742, 0.023944754446051122, 0.01751640604377853, 0.01943842842005443, 0.003836334656937431, 0.008990732027474847, 0.0208707299668886, 0.018029553973231426, 0.02353937728819114, 0.03667752579001909, 0.018266571491476456, 0.024859223944257845, 0.02095089349007755, 0.013181034765926566, 0.015823163874492965, 0.007424151949027154, 0.01441821285782088, 0.012663414716429032, 0.02489364784346505, 0.029633866333615158, 0.037207222611730276, 0.03371343391377046, 0.027887750271556797, 0.04404388124938766, 0.026770548711146088, 0.03001349485776836, 0.02981325757193571, 0.02744874918394192, 0.04687087078877366, 0.02307149120246911, 0.03270124783375017, 0.006967710030272896, 0.040402467409347664, 0.008654101917734866, 0.032150992187711086, 0.025809757788411655, 0.028740439189728278, 0.029795680329720152, 0.025438404282746924]"
