image_index,allegro_energy_norm,allegro_fmax_final,vasp_energy_norm,vasp_fmax_final
0,0.0,0.6582384940303618,0.0,0.001322578542091168
1,4.212483056726796,0.3301823643997227,0.5437981200000195,1.3747106752233358
2,3.90973004565285,3.200801448254558,1.7894324100000176,1.1850289346011769
3,-0.45552443294354816,0.17120975116592727,2.278594489999932,0.003910958194611648
4,-1.014531374444232,0.801859752083704,1.7946008199999142,1.1632142322177803
5,-1.3494639469677168,0.20314455252859687,0.8657404299999598,0.8778745419984566
6,-0.7259129653393757,0.7014230805580088,0.535755669999844,0.0012537659271171793
