run_uid,updated_dataset_hash,avg_force_magnitude,avg_stress_magnitude
allegro_additive_loss_study/base_force_angle_focal_stress_shear_rare_sampling_no_softadapt,897416d5f879658782c3b00a85b07110f42bcb1f1b8d20a1bebc69ea518be48f,3.7611125762756035,0.06752930249730932
allegro_additive_loss_study/base_force_angle_focal_stress_shear_rare_sampling_no_softadapt_equal,897416d5f879658782c3b00a85b07110f42bcb1f1b8d20a1bebc69ea518be48f,3.7611125762756035,0.06752930249730932
allegro_additive_loss_study/base_force_angle_focal_stress_shear_rare_sampling_softadapt,897416d5f879658782c3b00a85b07110f42bcb1f1b8d20a1bebc69ea518be48f,3.7611125762756035,0.06752930249730932
allegro_additive_loss_study/base_force_angle_focal_stress_shear_rare_sampling_softadapt_equal,897416d5f879658782c3b00a85b07110f42bcb1f1b8d20a1bebc69ea518be48f,3.7611125762756035,0.06752930249730932
allegro_additive_loss_study/base_force_angle_focal_stress_shear_rare_sampling_softadapt_nobadid,be8730a65843bb93b65510bab5b487dd2d48469f4ca3daac60279ca6da466db9,2.394082503662437,0.06682546756265108
allegro_additive_loss_study/base_force_angle_focal_stress_shear_rare_sampling_softadapt_nobadid_b1,be8730a65843bb93b65510bab5b487dd2d48469f4ca3daac60279ca6da466db9,2.394082503662437,0.06682546756265108
allegro_additive_loss_study/base_force_angle_focal_stress_shear_rare_sampling_softadapt_nobadid_equal,be8730a65843bb93b65510bab5b487dd2d48469f4ca3daac60279ca6da466db9,2.394082503662437,0.06682546756265108
allegro_additive_loss_study/base_force_angle_focal_stress_shear_rare_sampling_softadapton_nobadid_b1,be8730a65843bb93b65510bab5b487dd2d48469f4ca3daac60279ca6da466db9,2.394082503662437,0.06682546756265108
