run_uid,updated_dataset_hash,avg_force_magnitude,avg_stress_magnitude
Allegro_MPTraj_Finetune/first_finetune_test,05ed6ae5d0421acc835ec073badcaf433b0e8562d0b9f0e3262fa5d908f39c60,0.9579879575759066,0.06084391265218865
Allegro_MPTraj_Finetune/fixed_loss_finetune_test,05ed6ae5d0421acc835ec073badcaf433b0e8562d0b9f0e3262fa5d908f39c60,0.9579879575759066,0.06084391265218865
Allegro_MPTraj_Finetune/fixed_loss_finetune_test_default_lrsched,05ed6ae5d0421acc835ec073badcaf433b0e8562d0b9f0e3262fa5d908f39c60,0.9579879575759066,0.06084391265218865
Allegro_MPTraj_Finetune/fixed_loss_noscales_shift_finetune_test_b1_modify_compile,05ed6ae5d0421acc835ec073badcaf433b0e8562d0b9f0e3262fa5d908f39c60,0.9579879575759066,0.06084391265218865
Allegro_MPTraj_Finetune/fixed_loss_scalesshift_finetune_test,05ed6ae5d0421acc835ec073badcaf433b0e8562d0b9f0e3262fa5d908f39c60,0.9579879575759066,0.06084391265218865
Allegro_MPTraj_Finetune/fixed_loss_scalesshift_finetune_test_b1,05ed6ae5d0421acc835ec073badcaf433b0e8562d0b9f0e3262fa5d908f39c60,0.9579879575759066,0.06084391265218865
Allegro_MPTraj_Finetune/fixed_loss_scalesshift_finetune_test_b1_modify_compile,05ed6ae5d0421acc835ec073badcaf433b0e8562d0b9f0e3262fa5d908f39c60,0.9579879575759066,0.06084391265218865
Allegro_MPTraj_Finetune/from_scratch_loss_scalesshift_b1,05ed6ae5d0421acc835ec073badcaf433b0e8562d0b9f0e3262fa5d908f39c60,0.9579879575759066,0.06084391265218865
