"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","correlation","energy_weight","forces_weight","lr","max_L","max_num_epochs","num_channels","start_swa","swa_lr","weight_decay","Default_default_final_rel_rmse_f","Default_default_final_rmse_e_per_atom","Default_default_final_rmse_f","default.epoch","default.valid_loss","default.valid_rmse_e_per_atom","default.valid_rmse_f","params","train_default_final_rel_rmse_f","train_default_final_rmse_e_per_atom","train_default_final_rmse_f","valid_default_final_rel_rmse_f","valid_default_final_rmse_e_per_atom","valid_default_final_rmse_f"
"model_6_r_cut5.0_max_L0_num_channels64_learning_rate0.001_batch_size4_final","finished","-","","","2025-02-25T09:29:49.000Z","23652","","4","3","1","50","0.001","0","200","64","160","0.0005","5e-7","44.73343111006553","3.1895965803414583","36.92500665783882","199","14.313206672668455","0.003458154620602727","0.7565746903419495","{""config"": null, ""name"": ""model_6_r_cut5.0_max_L0_num_channels64_learning_rate0.001_batch_size4_final_seed_4"", ""seed"": 4, ""work_dir"": ""."", ""log_dir"": ""./logs"", ""model_dir"": ""."", ""checkpoints_dir"": ""./checkpoints"", ""results_dir"": ""./results"", ""downloads_dir"": ""./downloads"", ""device"": ""cuda"", ""default_dtype"": ""float32"", ""distributed"": false, ""log_level"": ""INFO"", ""error_table"": ""PerAtomRMSEstressvirials"", ""model"": ""MACE"", ""r_max"": 5.0, ""radial_type"": ""bessel"", ""num_radial_basis"": 8, ""num_cutoff_basis"": 5, ""pair_repulsion"": false, ""distance_transform"": ""None"", ""interaction"": ""RealAgnosticResidualInteractionBlock"", ""interaction_first"": ""RealAgnosticInteractionBlock"", ""max_ell"": 3, ""correlation"": 3, ""num_interactions"": 2, ""MLP_irreps"": ""16x0e"", ""radial_MLP"": ""[64, 64, 64]"", ""hidden_irreps"": [[64, [0, 1]]], ""num_channels"": 64, ""max_L"": 0, ""gate"": ""silu"", ""scaling"": ""rms_forces_scaling"", ""avg_num_neighbors"": 31.012189865112305, ""compute_avg_num_neighbors"": true, ""compute_stress"": true, ""compute_forces"": true, ""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_1_03-11-2024_val.xyz"", ""valid_fraction"": 0.1, ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""multi_processed_test"": false, ""num_workers"": 8, ""pin_memory"": true, ""atomic_numbers"": null, ""mean"": 3.5638861656188965, ""std"": [11.938003540039062], ""statistics_file"": null, ""E0s"": ""{22: -2.15203187, 23 : -3.55411419, 24 : -5.42767241, 40 : -2.3361286, 74 : -4.55186158}"", ""foundation_filter_elements"": true, ""heads"": {""default"": {""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_1_03-11-2024_val.xyz"", ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""E0s"": ""{22: -2.15203187, 23 : -3.55411419, 24 : -5.42767241, 40 : -2.3361286, 74 : -4.55186158}"", ""statistics_file"": null, ""valid_fraction"": 0.1, ""config_type_weights"": ""{\""Default\"":1.0}"", ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""stress_key"": ""REF_stress"", ""virials_key"": ""REF_virials"", ""dipole_key"": ""REF_dipole"", ""charges_key"": ""REF_charges"", ""keep_isolated_atoms"": false}}, ""multiheads_finetuning"": false, ""foundation_head"": null, ""weight_pt_head"": 1.0, ""num_samples_pt"": 1000, ""force_mh_ft_lr"": false, ""subselect_pt"": ""random"", ""pt_train_file"": null, ""pt_valid_file"": null, ""foundation_model_elements"": false, ""keep_isolated_atoms"": false, ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""virials_key"": ""REF_virials"", ""stress_key"": ""REF_stress"", ""dipole_key"": ""REF_dipole"", ""charges_key"": ""REF_charges"", ""loss"": ""stress"", ""forces_weight"": 50.0, ""swa_forces_weight"": 100.0, ""energy_weight"": 1.0, ""swa_energy_weight"": 1000.0, ""virials_weight"": 1.0, ""swa_virials_weight"": 10.0, ""stress_weight"": 25.0, ""swa_stress_weight"": 10.0, ""dipole_weight"": 1.0, ""swa_dipole_weight"": 1.0, ""config_type_weights"": ""{\""Default\"":1.0}"", ""huber_delta"": 0.01, ""optimizer"": ""adam"", ""beta"": 0.9, ""batch_size"": 4, ""valid_batch_size"": 4, ""lr"": 0.001, ""swa_lr"": 0.0005, ""weight_decay"": 5e-07, ""amsgrad"": true, ""scheduler"": ""ReduceLROnPlateau"", ""lr_factor"": 0.8, ""scheduler_patience"": 25, ""lr_scheduler_gamma"": 0.99, ""swa"": true, ""start_swa"": 160, ""ema"": true, ""ema_decay"": 0.99, ""max_num_epochs"": 200, ""patience"": 2048, ""foundation_model"": null, ""foundation_model_readout"": true, ""eval_interval"": 1, ""keep_checkpoints"": false, ""save_all_checkpoints"": false, ""restart_latest"": true, ""save_cpu"": false, ""clip_grad"": 10.0, ""enable_cueq"": true, ""wandb"": true, ""wandb_dir"": ""."", ""wandb_project"": ""mace_vcrtiwzr_hpo_ensembles"", ""wandb_entity"": ""mnm-shortlab-mit"", ""wandb_name"": ""model_6_r_cut5.0_max_L0_num_channels64_learning_rate0.001_batch_size4_final"", ""wandb_log_hypers"": [""num_channels"", ""max_L"", ""correlation"", ""lr"", ""swa_lr"", ""weight_decay"", ""batch_size"", ""max_num_epochs"", ""start_swa"", ""energy_weight"", ""forces_weight""], ""compute_energy"": true, ""compute_dipole"": false}","17.73121955334117","123.46862256526948","2116.7688369750977","17.814500645963683","3.2673159148544073","487.6973032951355"
"model_6_r_cut5.0_max_L0_num_channels64_learning_rate0.001_batch_size4_final","finished","-","","","2025-02-25T09:23:49.000Z","22978","","4","3","1","50","0.001","0","200","64","160","0.0005","5e-7","45.24722612746056","2.74437153711915","37.349119782447815","199","6.749642848968506","0.004587881732732058","0.5193959474563599","{""config"": null, ""name"": ""model_6_r_cut5.0_max_L0_num_channels64_learning_rate0.001_batch_size4_final_seed_3"", ""seed"": 3, ""work_dir"": ""."", ""log_dir"": ""./logs"", ""model_dir"": ""."", ""checkpoints_dir"": ""./checkpoints"", ""results_dir"": ""./results"", ""downloads_dir"": ""./downloads"", ""device"": ""cuda"", ""default_dtype"": ""float32"", ""distributed"": false, ""log_level"": ""INFO"", ""error_table"": ""PerAtomRMSEstressvirials"", ""model"": ""MACE"", ""r_max"": 5.0, ""radial_type"": ""bessel"", ""num_radial_basis"": 8, ""num_cutoff_basis"": 5, ""pair_repulsion"": false, ""distance_transform"": ""None"", ""interaction"": ""RealAgnosticResidualInteractionBlock"", ""interaction_first"": ""RealAgnosticInteractionBlock"", ""max_ell"": 3, ""correlation"": 3, ""num_interactions"": 2, ""MLP_irreps"": ""16x0e"", ""radial_MLP"": ""[64, 64, 64]"", ""hidden_irreps"": [[64, [0, 1]]], ""num_channels"": 64, ""max_L"": 0, ""gate"": ""silu"", ""scaling"": ""rms_forces_scaling"", ""avg_num_neighbors"": 31.012189865112305, ""compute_avg_num_neighbors"": true, ""compute_stress"": true, ""compute_forces"": true, ""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_1_03-11-2024_val.xyz"", ""valid_fraction"": 0.1, ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""multi_processed_test"": false, ""num_workers"": 8, ""pin_memory"": true, ""atomic_numbers"": null, ""mean"": 3.563880681991577, ""std"": [11.937932968139648], ""statistics_file"": null, ""E0s"": ""{22: -2.15203187, 23 : -3.55411419, 24 : -5.42767241, 40 : -2.3361286, 74 : -4.55186158}"", ""foundation_filter_elements"": true, ""heads"": {""default"": {""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_1_03-11-2024_val.xyz"", ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""E0s"": ""{22: -2.15203187, 23 : -3.55411419, 24 : -5.42767241, 40 : -2.3361286, 74 : -4.55186158}"", ""statistics_file"": null, ""valid_fraction"": 0.1, ""config_type_weights"": ""{\""Default\"":1.0}"", ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""stress_key"": ""REF_stress"", ""virials_key"": ""REF_virials"", ""dipole_key"": ""REF_dipole"", ""charges_key"": ""REF_charges"", ""keep_isolated_atoms"": false}}, ""multiheads_finetuning"": false, ""foundation_head"": null, ""weight_pt_head"": 1.0, ""num_samples_pt"": 1000, ""force_mh_ft_lr"": false, ""subselect_pt"": ""random"", ""pt_train_file"": null, ""pt_valid_file"": null, ""foundation_model_elements"": false, ""keep_isolated_atoms"": false, ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""virials_key"": ""REF_virials"", ""stress_key"": ""REF_stress"", ""dipole_key"": ""REF_dipole"", ""charges_key"": ""REF_charges"", ""loss"": ""stress"", ""forces_weight"": 50.0, ""swa_forces_weight"": 100.0, ""energy_weight"": 1.0, ""swa_energy_weight"": 1000.0, ""virials_weight"": 1.0, ""swa_virials_weight"": 10.0, ""stress_weight"": 25.0, ""swa_stress_weight"": 10.0, ""dipole_weight"": 1.0, ""swa_dipole_weight"": 1.0, ""config_type_weights"": ""{\""Default\"":1.0}"", ""huber_delta"": 0.01, ""optimizer"": ""adam"", ""beta"": 0.9, ""batch_size"": 4, ""valid_batch_size"": 4, ""lr"": 0.001, ""swa_lr"": 0.0005, ""weight_decay"": 5e-07, ""amsgrad"": true, ""scheduler"": ""ReduceLROnPlateau"", ""lr_factor"": 0.8, ""scheduler_patience"": 25, ""lr_scheduler_gamma"": 0.99, ""swa"": true, ""start_swa"": 160, ""ema"": true, ""ema_decay"": 0.99, ""max_num_epochs"": 200, ""patience"": 2048, ""foundation_model"": null, ""foundation_model_readout"": true, ""eval_interval"": 1, ""keep_checkpoints"": false, ""save_all_checkpoints"": false, ""restart_latest"": true, ""save_cpu"": false, ""clip_grad"": 10.0, ""enable_cueq"": true, ""wandb"": true, ""wandb_dir"": ""."", ""wandb_project"": ""mace_vcrtiwzr_hpo_ensembles"", ""wandb_entity"": ""mnm-shortlab-mit"", ""wandb_name"": ""model_6_r_cut5.0_max_L0_num_channels64_learning_rate0.001_batch_size4_final"", ""wandb_log_hypers"": [""num_channels"", ""max_L"", ""correlation"", ""lr"", ""swa_lr"", ""weight_decay"", ""batch_size"", ""max_num_epochs"", ""start_swa"", ""energy_weight"", ""forces_weight""], ""compute_energy"": true, ""compute_dipole"": false}","19.956606047430935","9.889185428619385","2382.436513900757","13.960473032837225","7.212803699076176","382.1878135204315"
"model_46_r_cut6.0_max_L1_num_channels128_learning_rate0.001_batch_size4_final","finished","-","","","2025-02-25T09:21:30.000Z","26200","","4","3","1","50","0.001","1","200","128","160","0.0005","5e-7","42.72152403970868","2.4933875538408756","35.264287143945694","199","5.560791969299316","0.004054746124893427","0.4714471697807312","{""config"": null, ""name"": ""model_46_r_cut6.0_max_L1_num_channels128_learning_rate0.001_batch_size4_final_seed_4"", ""seed"": 4, ""work_dir"": ""."", ""log_dir"": ""./logs"", ""model_dir"": ""."", ""checkpoints_dir"": ""./checkpoints"", ""results_dir"": ""./results"", ""downloads_dir"": ""./downloads"", ""device"": ""cuda"", ""default_dtype"": ""float32"", ""distributed"": false, ""log_level"": ""INFO"", ""error_table"": ""PerAtomRMSEstressvirials"", ""model"": ""MACE"", ""r_max"": 6.0, ""radial_type"": ""bessel"", ""num_radial_basis"": 8, ""num_cutoff_basis"": 5, ""pair_repulsion"": false, ""distance_transform"": ""None"", ""interaction"": ""RealAgnosticResidualInteractionBlock"", ""interaction_first"": ""RealAgnosticInteractionBlock"", ""max_ell"": 3, ""correlation"": 3, ""num_interactions"": 2, ""MLP_irreps"": ""16x0e"", ""radial_MLP"": ""[64, 64, 64]"", ""hidden_irreps"": [[128, [0, 1]], [128, [1, -1]]], ""num_channels"": 128, ""max_L"": 1, ""gate"": ""silu"", ""scaling"": ""rms_forces_scaling"", ""avg_num_neighbors"": 58.30828857421875, ""compute_avg_num_neighbors"": true, ""compute_stress"": true, ""compute_forces"": true, ""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_1_03-11-2024_val.xyz"", ""valid_fraction"": 0.1, ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""multi_processed_test"": false, ""num_workers"": 8, ""pin_memory"": true, ""atomic_numbers"": null, ""mean"": 3.5638861656188965, ""std"": [11.938003540039062], ""statistics_file"": null, ""E0s"": ""{22: -2.15203187, 23 : -3.55411419, 24 : -5.42767241, 40 : -2.3361286, 74 : -4.55186158}"", ""foundation_filter_elements"": true, ""heads"": {""default"": {""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_1_03-11-2024_val.xyz"", ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""E0s"": ""{22: -2.15203187, 23 : -3.55411419, 24 : -5.42767241, 40 : -2.3361286, 74 : -4.55186158}"", ""statistics_file"": null, ""valid_fraction"": 0.1, ""config_type_weights"": ""{\""Default\"":1.0}"", ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""stress_key"": ""REF_stress"", ""virials_key"": ""REF_virials"", ""dipole_key"": ""REF_dipole"", ""charges_key"": ""REF_charges"", ""keep_isolated_atoms"": false}}, ""multiheads_finetuning"": false, ""foundation_head"": null, ""weight_pt_head"": 1.0, ""num_samples_pt"": 1000, ""force_mh_ft_lr"": false, ""subselect_pt"": ""random"", ""pt_train_file"": null, ""pt_valid_file"": null, ""foundation_model_elements"": false, ""keep_isolated_atoms"": false, ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""virials_key"": ""REF_virials"", ""stress_key"": ""REF_stress"", ""dipole_key"": ""REF_dipole"", ""charges_key"": ""REF_charges"", ""loss"": ""stress"", ""forces_weight"": 50.0, ""swa_forces_weight"": 100.0, ""energy_weight"": 1.0, ""swa_energy_weight"": 1000.0, ""virials_weight"": 1.0, ""swa_virials_weight"": 10.0, ""stress_weight"": 25.0, ""swa_stress_weight"": 10.0, ""dipole_weight"": 1.0, ""swa_dipole_weight"": 1.0, ""config_type_weights"": ""{\""Default\"":1.0}"", ""huber_delta"": 0.01, ""optimizer"": ""adam"", ""beta"": 0.9, ""batch_size"": 4, ""valid_batch_size"": 4, ""lr"": 0.001, ""swa_lr"": 0.0005, ""weight_decay"": 5e-07, ""amsgrad"": true, ""scheduler"": ""ReduceLROnPlateau"", ""lr_factor"": 0.8, ""scheduler_patience"": 25, ""lr_scheduler_gamma"": 0.99, ""swa"": true, ""start_swa"": 160, ""ema"": true, ""ema_decay"": 0.99, ""max_num_epochs"": 200, ""patience"": 2048, ""foundation_model"": null, ""foundation_model_readout"": true, ""eval_interval"": 1, ""keep_checkpoints"": false, ""save_all_checkpoints"": false, ""restart_latest"": true, ""save_cpu"": false, ""clip_grad"": 10.0, ""enable_cueq"": true, ""wandb"": true, ""wandb_dir"": ""."", ""wandb_project"": ""mace_vcrtiwzr_hpo_ensembles"", ""wandb_entity"": ""mnm-shortlab-mit"", ""wandb_name"": ""model_46_r_cut6.0_max_L1_num_channels128_learning_rate0.001_batch_size4_final"", ""wandb_log_hypers"": [""num_channels"", ""max_L"", ""correlation"", ""lr"", ""swa_lr"", ""weight_decay"", ""batch_size"", ""max_num_epochs"", ""start_swa"", ""energy_weight"", ""forces_weight""], ""compute_energy"": true, ""compute_dipole"": false}","38.05182762989819","192.65824556350708","4542.661190032959","15.477675856684389","4.489781800657511","423.7233996391296"
"model_46_r_cut6.0_max_L1_num_channels128_learning_rate0.001_batch_size4_final","finished","-","","","2025-02-25T09:19:07.000Z","26267","","4","3","1","50","0.001","1","200","128","160","0.0005","5e-7","43.202061226210944","3.225535387173295","35.660941153764725","199","3.7673280239105225","0.0033394363708794117","0.3880416452884674","{""config"": null, ""name"": ""model_46_r_cut6.0_max_L1_num_channels128_learning_rate0.001_batch_size4_final_seed_3"", ""seed"": 3, ""work_dir"": ""."", ""log_dir"": ""./logs"", ""model_dir"": ""."", ""checkpoints_dir"": ""./checkpoints"", ""results_dir"": ""./results"", ""downloads_dir"": ""./downloads"", ""device"": ""cuda"", ""default_dtype"": ""float32"", ""distributed"": false, ""log_level"": ""INFO"", ""error_table"": ""PerAtomRMSEstressvirials"", ""model"": ""MACE"", ""r_max"": 6.0, ""radial_type"": ""bessel"", ""num_radial_basis"": 8, ""num_cutoff_basis"": 5, ""pair_repulsion"": false, ""distance_transform"": ""None"", ""interaction"": ""RealAgnosticResidualInteractionBlock"", ""interaction_first"": ""RealAgnosticInteractionBlock"", ""max_ell"": 3, ""correlation"": 3, ""num_interactions"": 2, ""MLP_irreps"": ""16x0e"", ""radial_MLP"": ""[64, 64, 64]"", ""hidden_irreps"": [[128, [0, 1]], [128, [1, -1]]], ""num_channels"": 128, ""max_L"": 1, ""gate"": ""silu"", ""scaling"": ""rms_forces_scaling"", ""avg_num_neighbors"": 58.30828857421875, ""compute_avg_num_neighbors"": true, ""compute_stress"": true, ""compute_forces"": true, ""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_1_03-11-2024_val.xyz"", ""valid_fraction"": 0.1, ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""multi_processed_test"": false, ""num_workers"": 8, ""pin_memory"": true, ""atomic_numbers"": null, ""mean"": 3.563880681991577, ""std"": [11.937932968139648], ""statistics_file"": null, ""E0s"": ""{22: -2.15203187, 23 : -3.55411419, 24 : -5.42767241, 40 : -2.3361286, 74 : -4.55186158}"", ""foundation_filter_elements"": true, ""heads"": {""default"": {""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_1_03-11-2024_val.xyz"", ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""E0s"": ""{22: -2.15203187, 23 : -3.55411419, 24 : -5.42767241, 40 : -2.3361286, 74 : -4.55186158}"", ""statistics_file"": null, ""valid_fraction"": 0.1, ""config_type_weights"": ""{\""Default\"":1.0}"", ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""stress_key"": ""REF_stress"", ""virials_key"": ""REF_virials"", ""dipole_key"": ""REF_dipole"", ""charges_key"": ""REF_charges"", ""keep_isolated_atoms"": false}}, ""multiheads_finetuning"": false, ""foundation_head"": null, ""weight_pt_head"": 1.0, ""num_samples_pt"": 1000, ""force_mh_ft_lr"": false, ""subselect_pt"": ""random"", ""pt_train_file"": null, ""pt_valid_file"": null, ""foundation_model_elements"": false, ""keep_isolated_atoms"": false, ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""virials_key"": ""REF_virials"", ""stress_key"": ""REF_stress"", ""dipole_key"": ""REF_dipole"", ""charges_key"": ""REF_charges"", ""loss"": ""stress"", ""forces_weight"": 50.0, ""swa_forces_weight"": 100.0, ""energy_weight"": 1.0, ""swa_energy_weight"": 1000.0, ""virials_weight"": 1.0, ""swa_virials_weight"": 10.0, ""stress_weight"": 25.0, ""swa_stress_weight"": 10.0, ""dipole_weight"": 1.0, ""swa_dipole_weight"": 1.0, ""config_type_weights"": ""{\""Default\"":1.0}"", ""huber_delta"": 0.01, ""optimizer"": ""adam"", ""beta"": 0.9, ""batch_size"": 4, ""valid_batch_size"": 4, ""lr"": 0.001, ""swa_lr"": 0.0005, ""weight_decay"": 5e-07, ""amsgrad"": true, ""scheduler"": ""ReduceLROnPlateau"", ""lr_factor"": 0.8, ""scheduler_patience"": 25, ""lr_scheduler_gamma"": 0.99, ""swa"": true, ""start_swa"": 160, ""ema"": true, ""ema_decay"": 0.99, ""max_num_epochs"": 200, ""patience"": 2048, ""foundation_model"": null, ""foundation_model_readout"": true, ""eval_interval"": 1, ""keep_checkpoints"": false, ""save_all_checkpoints"": false, ""restart_latest"": true, ""save_cpu"": false, ""clip_grad"": 10.0, ""enable_cueq"": true, ""wandb"": true, ""wandb_dir"": ""."", ""wandb_project"": ""mace_vcrtiwzr_hpo_ensembles"", ""wandb_entity"": ""mnm-shortlab-mit"", ""wandb_name"": ""model_46_r_cut6.0_max_L1_num_channels128_learning_rate0.001_batch_size4_final"", ""wandb_log_hypers"": [""num_channels"", ""max_L"", ""correlation"", ""lr"", ""swa_lr"", ""weight_decay"", ""batch_size"", ""max_num_epochs"", ""start_swa"", ""energy_weight"", ""forces_weight""], ""compute_energy"": true, ""compute_dipole"": false}","11.900444830836763","6.244447082281113","1420.6851720809937","6.939383057989278","3.103313036262989","189.97548520565033"
"model_42_r_cut6.0_max_L1_num_channels64_learning_rate0.001_batch_size4_final","finished","-","","","2025-02-25T08:49:39.000Z","26297","","4","3","1","50","0.001","1","200","64","160","0.0005","5e-7","43.51110820510098","2.5968884583562613","35.9160490334034","199","2.0370094776153564","0.0047873263247311115","0.28503409028053284","{""config"": null, ""name"": ""model_42_r_cut6.0_max_L1_num_channels64_learning_rate0.001_batch_size4_final_seed_4"", ""seed"": 4, ""work_dir"": ""."", ""log_dir"": ""./logs"", ""model_dir"": ""."", ""checkpoints_dir"": ""./checkpoints"", ""results_dir"": ""./results"", ""downloads_dir"": ""./downloads"", ""device"": ""cuda"", ""default_dtype"": ""float32"", ""distributed"": false, ""log_level"": ""INFO"", ""error_table"": ""PerAtomRMSEstressvirials"", ""model"": ""MACE"", ""r_max"": 6.0, ""radial_type"": ""bessel"", ""num_radial_basis"": 8, ""num_cutoff_basis"": 5, ""pair_repulsion"": false, ""distance_transform"": ""None"", ""interaction"": ""RealAgnosticResidualInteractionBlock"", ""interaction_first"": ""RealAgnosticInteractionBlock"", ""max_ell"": 3, ""correlation"": 3, ""num_interactions"": 2, ""MLP_irreps"": ""16x0e"", ""radial_MLP"": ""[64, 64, 64]"", ""hidden_irreps"": [[64, [0, 1]], [64, [1, -1]]], ""num_channels"": 64, ""max_L"": 1, ""gate"": ""silu"", ""scaling"": ""rms_forces_scaling"", ""avg_num_neighbors"": 58.30828857421875, ""compute_avg_num_neighbors"": true, ""compute_stress"": true, ""compute_forces"": true, ""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_1_03-11-2024_val.xyz"", ""valid_fraction"": 0.1, ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""multi_processed_test"": false, ""num_workers"": 8, ""pin_memory"": true, ""atomic_numbers"": null, ""mean"": 3.5638861656188965, ""std"": [11.938003540039062], ""statistics_file"": null, ""E0s"": ""{22: -2.15203187, 23 : -3.55411419, 24 : -5.42767241, 40 : -2.3361286, 74 : -4.55186158}"", ""foundation_filter_elements"": true, ""heads"": {""default"": {""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_1_03-11-2024_val.xyz"", ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""E0s"": ""{22: -2.15203187, 23 : -3.55411419, 24 : -5.42767241, 40 : -2.3361286, 74 : -4.55186158}"", ""statistics_file"": null, ""valid_fraction"": 0.1, ""config_type_weights"": ""{\""Default\"":1.0}"", ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""stress_key"": ""REF_stress"", ""virials_key"": ""REF_virials"", ""dipole_key"": ""REF_dipole"", ""charges_key"": ""REF_charges"", ""keep_isolated_atoms"": false}}, ""multiheads_finetuning"": false, ""foundation_head"": null, ""weight_pt_head"": 1.0, ""num_samples_pt"": 1000, ""force_mh_ft_lr"": false, ""subselect_pt"": ""random"", ""pt_train_file"": null, ""pt_valid_file"": null, ""foundation_model_elements"": false, ""keep_isolated_atoms"": false, ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""virials_key"": ""REF_virials"", ""stress_key"": ""REF_stress"", ""dipole_key"": ""REF_dipole"", ""charges_key"": ""REF_charges"", ""loss"": ""stress"", ""forces_weight"": 50.0, ""swa_forces_weight"": 100.0, ""energy_weight"": 1.0, ""swa_energy_weight"": 1000.0, ""virials_weight"": 1.0, ""swa_virials_weight"": 10.0, ""stress_weight"": 25.0, ""swa_stress_weight"": 10.0, ""dipole_weight"": 1.0, ""swa_dipole_weight"": 1.0, ""config_type_weights"": ""{\""Default\"":1.0}"", ""huber_delta"": 0.01, ""optimizer"": ""adam"", ""beta"": 0.9, ""batch_size"": 4, ""valid_batch_size"": 4, ""lr"": 0.001, ""swa_lr"": 0.0005, ""weight_decay"": 5e-07, ""amsgrad"": true, ""scheduler"": ""ReduceLROnPlateau"", ""lr_factor"": 0.8, ""scheduler_patience"": 25, ""lr_scheduler_gamma"": 0.99, ""swa"": true, ""start_swa"": 160, ""ema"": true, ""ema_decay"": 0.99, ""max_num_epochs"": 200, ""patience"": 2048, ""foundation_model"": null, ""foundation_model_readout"": true, ""eval_interval"": 1, ""keep_checkpoints"": false, ""save_all_checkpoints"": false, ""restart_latest"": true, ""save_cpu"": false, ""clip_grad"": 10.0, ""enable_cueq"": true, ""wandb"": true, ""wandb_dir"": ""."", ""wandb_project"": ""mace_vcrtiwzr_hpo_ensembles"", ""wandb_entity"": ""mnm-shortlab-mit"", ""wandb_name"": ""model_42_r_cut6.0_max_L1_num_channels64_learning_rate0.001_batch_size4_final"", ""wandb_log_hypers"": [""num_channels"", ""max_L"", ""correlation"", ""lr"", ""swa_lr"", ""weight_decay"", ""batch_size"", ""max_num_epochs"", ""start_swa"", ""energy_weight"", ""forces_weight""], ""compute_energy"": true, ""compute_dipole"": false}","11.342748885173316","67.68318265676498","1354.1074991226196","7.335257620570713","4.8369793221354485","200.81311464309692"
