"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","correlation","energy_weight","forces_weight","lr","max_L","max_num_epochs","num_channels","start_swa","swa_lr","weight_decay","Default_final_rel_rmse_f","Default_final_rmse_e_per_atom","Default_final_rmse_f","epoch","params","train_final_rel_rmse_f","train_final_rmse_e_per_atom","train_final_rmse_f","valid_final_rel_rmse_f","valid_final_rmse_e_per_atom","valid_final_rmse_f","valid_loss","valid_rmse_e_per_atom","valid_rmse_f"
"model_42_r_cut6.0_max_L1_num_channels64_learning_rate0.001_batch_size4_final","finished","-","","","2024-11-04T05:06:34.000Z","75477","","4","3","1","50","0.001","1","300","64","240","0.0005","5e-7","40.42333509804518","1.5227484982460735","33.36725756525993","298","{""config"": null, ""name"": ""model_42_r_cut6.0_max_L1_num_channels64_learning_rate0.001_batch_size4_final"", ""seed"": 0, ""log_dir"": ""logs"", ""model_dir"": ""."", ""checkpoints_dir"": ""checkpoints"", ""results_dir"": ""results"", ""downloads_dir"": ""downloads"", ""device"": ""cuda"", ""default_dtype"": ""float32"", ""distributed"": false, ""log_level"": ""INFO"", ""error_table"": ""PerAtomRMSEstressvirials"", ""model"": ""MACE"", ""r_max"": 6.0, ""radial_type"": ""bessel"", ""num_radial_basis"": 8, ""num_cutoff_basis"": 5, ""pair_repulsion"": false, ""distance_transform"": ""None"", ""interaction"": ""RealAgnosticResidualInteractionBlock"", ""interaction_first"": ""RealAgnosticResidualInteractionBlock"", ""max_ell"": 3, ""correlation"": 3, ""num_interactions"": 2, ""MLP_irreps"": ""16x0e"", ""radial_MLP"": ""[64, 64, 64]"", ""hidden_irreps"": [[64, [0, 1]], [64, [1, -1]]], ""num_channels"": 64, ""max_L"": 1, ""gate"": ""silu"", ""scaling"": ""rms_forces_scaling"", ""avg_num_neighbors"": 58.30828857421875, ""compute_avg_num_neighbors"": true, ""compute_stress"": true, ""compute_forces"": true, ""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_0_29-10-2024_val.xyz"", ""valid_fraction"": 0.1, ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""multi_processed_test"": false, ""num_workers"": 8, ""pin_memory"": true, ""atomic_numbers"": null, ""mean"": 2.533512066804633e-08, ""std"": 11.938085556030273, ""statistics_file"": null, ""E0s"": ""average"", ""keep_isolated_atoms"": false, ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""virials_key"": ""virials"", ""stress_key"": ""REF_stress"", ""dipole_key"": ""dipole"", ""charges_key"": ""charges"", ""loss"": ""stress"", ""forces_weight"": 50.0, ""swa_forces_weight"": 100.0, ""energy_weight"": 1.0, ""swa_energy_weight"": 1000.0, ""virials_weight"": 1.0, ""swa_virials_weight"": 10.0, ""stress_weight"": 25.0, ""swa_stress_weight"": 10.0, ""dipole_weight"": 1.0, ""swa_dipole_weight"": 1.0, ""config_type_weights"": ""{\""Default\"":1.0}"", ""huber_delta"": 0.01, ""optimizer"": ""adam"", ""beta"": 0.9, ""batch_size"": 4, ""valid_batch_size"": 8, ""lr"": 0.001, ""swa_lr"": 0.0005, ""weight_decay"": 5e-07, ""amsgrad"": true, ""scheduler"": ""ReduceLROnPlateau"", ""lr_factor"": 0.8, ""scheduler_patience"": 25, ""lr_scheduler_gamma"": 0.99, ""swa"": true, ""start_swa"": 240, ""ema"": true, ""ema_decay"": 0.99, ""max_num_epochs"": 300, ""patience"": 2048, ""foundation_model"": null, ""foundation_model_readout"": true, ""eval_interval"": 2, ""keep_checkpoints"": false, ""save_all_checkpoints"": false, ""restart_latest"": true, ""save_cpu"": false, ""clip_grad"": 10.0, ""wandb"": true, ""wandb_dir"": ""."", ""wandb_project"": ""mace_vcrtiwzr_all_fixed_engrad"", ""wandb_entity"": ""mnm-shortlab-mit"", ""wandb_name"": ""model_42_r_cut6.0_max_L1_num_channels64_learning_rate0.001_batch_size4_final"", ""wandb_log_hypers"": [""num_channels"", ""max_L"", ""correlation"", ""lr"", ""swa_lr"", ""weight_decay"", ""batch_size"", ""max_num_epochs"", ""start_swa"", ""energy_weight"", ""forces_weight""]}","8.466829860408263","70.41185349225998","1010.777473449707","44.608494101313624","1.5039759455248711","32.12248533964157","0.013276072219014168","0.0015039771096780896","0.03212248533964157"
"model_30_r_cut6.0_max_L0_num_channels64_learning_rate0.001_batch_size4_final","finished","-","","","2024-11-04T05:06:34.000Z","35867","","4","3","1","50","0.001","0","300","64","240","0.0005","5e-7","41.81422614199224","1.6730716452002523","34.51536223292351","298","{""config"": null, ""name"": ""model_30_r_cut6.0_max_L0_num_channels64_learning_rate0.001_batch_size4_final"", ""seed"": 0, ""log_dir"": ""logs"", ""model_dir"": ""."", ""checkpoints_dir"": ""checkpoints"", ""results_dir"": ""results"", ""downloads_dir"": ""downloads"", ""device"": ""cuda"", ""default_dtype"": ""float32"", ""distributed"": false, ""log_level"": ""INFO"", ""error_table"": ""PerAtomRMSEstressvirials"", ""model"": ""MACE"", ""r_max"": 6.0, ""radial_type"": ""bessel"", ""num_radial_basis"": 8, ""num_cutoff_basis"": 5, ""pair_repulsion"": false, ""distance_transform"": ""None"", ""interaction"": ""RealAgnosticResidualInteractionBlock"", ""interaction_first"": ""RealAgnosticResidualInteractionBlock"", ""max_ell"": 3, ""correlation"": 3, ""num_interactions"": 2, ""MLP_irreps"": ""16x0e"", ""radial_MLP"": ""[64, 64, 64]"", ""hidden_irreps"": [[64, [0, 1]]], ""num_channels"": 64, ""max_L"": 0, ""gate"": ""silu"", ""scaling"": ""rms_forces_scaling"", ""avg_num_neighbors"": 58.30828857421875, ""compute_avg_num_neighbors"": true, ""compute_stress"": true, ""compute_forces"": true, ""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_0_29-10-2024_val.xyz"", ""valid_fraction"": 0.1, ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""multi_processed_test"": false, ""num_workers"": 8, ""pin_memory"": true, ""atomic_numbers"": null, ""mean"": 2.533512066804633e-08, ""std"": 11.938085556030273, ""statistics_file"": null, ""E0s"": ""average"", ""keep_isolated_atoms"": false, ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""virials_key"": ""virials"", ""stress_key"": ""REF_stress"", ""dipole_key"": ""dipole"", ""charges_key"": ""charges"", ""loss"": ""stress"", ""forces_weight"": 50.0, ""swa_forces_weight"": 100.0, ""energy_weight"": 1.0, ""swa_energy_weight"": 1000.0, ""virials_weight"": 1.0, ""swa_virials_weight"": 10.0, ""stress_weight"": 25.0, ""swa_stress_weight"": 10.0, ""dipole_weight"": 1.0, ""swa_dipole_weight"": 1.0, ""config_type_weights"": ""{\""Default\"":1.0}"", ""huber_delta"": 0.01, ""optimizer"": ""adam"", ""beta"": 0.9, ""batch_size"": 4, ""valid_batch_size"": 8, ""lr"": 0.001, ""swa_lr"": 0.0005, ""weight_decay"": 5e-07, ""amsgrad"": true, ""scheduler"": ""ReduceLROnPlateau"", ""lr_factor"": 0.8, ""scheduler_patience"": 25, ""lr_scheduler_gamma"": 0.99, ""swa"": true, ""start_swa"": 240, ""ema"": true, ""ema_decay"": 0.99, ""max_num_epochs"": 300, ""patience"": 2048, ""foundation_model"": null, ""foundation_model_readout"": true, ""eval_interval"": 2, ""keep_checkpoints"": false, ""save_all_checkpoints"": false, ""restart_latest"": true, ""save_cpu"": false, ""clip_grad"": 10.0, ""wandb"": true, ""wandb_dir"": ""."", ""wandb_project"": ""mace_vcrtiwzr_all_fixed_engrad"", ""wandb_entity"": ""mnm-shortlab-mit"", ""wandb_name"": ""model_30_r_cut6.0_max_L0_num_channels64_learning_rate0.001_batch_size4_final"", ""wandb_log_hypers"": [""num_channels"", ""max_L"", ""correlation"", ""lr"", ""swa_lr"", ""weight_decay"", ""batch_size"", ""max_num_epochs"", ""start_swa"", ""energy_weight"", ""forces_weight""]}","11.482088059334773","96.5842232108116","1370.741605758667","46.19160988357538","1.639398280531168","33.26248377561569","0.014261957257986069","0.0016393981641158462","0.03326248377561569"
"model_46_r_cut6.0_max_L1_num_channels128_learning_rate0.001_batch_size4_final","finished","-","","","2024-11-04T05:06:34.000Z","135657","","4","3","1","50","0.001","1","300","128","240","0.0005","5e-7","35.36232571811232","1.0052697034552691","29.189670458436012","298","{""config"": null, ""name"": ""model_46_r_cut6.0_max_L1_num_channels128_learning_rate0.001_batch_size4_final"", ""seed"": 0, ""log_dir"": ""logs"", ""model_dir"": ""."", ""checkpoints_dir"": ""checkpoints"", ""results_dir"": ""results"", ""downloads_dir"": ""downloads"", ""device"": ""cuda"", ""default_dtype"": ""float32"", ""distributed"": false, ""log_level"": ""INFO"", ""error_table"": ""PerAtomRMSEstressvirials"", ""model"": ""MACE"", ""r_max"": 6.0, ""radial_type"": ""bessel"", ""num_radial_basis"": 8, ""num_cutoff_basis"": 5, ""pair_repulsion"": false, ""distance_transform"": ""None"", ""interaction"": ""RealAgnosticResidualInteractionBlock"", ""interaction_first"": ""RealAgnosticResidualInteractionBlock"", ""max_ell"": 3, ""correlation"": 3, ""num_interactions"": 2, ""MLP_irreps"": ""16x0e"", ""radial_MLP"": ""[64, 64, 64]"", ""hidden_irreps"": [[128, [0, 1]], [128, [1, -1]]], ""num_channels"": 128, ""max_L"": 1, ""gate"": ""silu"", ""scaling"": ""rms_forces_scaling"", ""avg_num_neighbors"": 58.30828857421875, ""compute_avg_num_neighbors"": true, ""compute_stress"": true, ""compute_forces"": true, ""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_0_29-10-2024_val.xyz"", ""valid_fraction"": 0.1, ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""multi_processed_test"": false, ""num_workers"": 8, ""pin_memory"": true, ""atomic_numbers"": null, ""mean"": 2.533512066804633e-08, ""std"": 11.938085556030273, ""statistics_file"": null, ""E0s"": ""average"", ""keep_isolated_atoms"": false, ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""virials_key"": ""virials"", ""stress_key"": ""REF_stress"", ""dipole_key"": ""dipole"", ""charges_key"": ""charges"", ""loss"": ""stress"", ""forces_weight"": 50.0, ""swa_forces_weight"": 100.0, ""energy_weight"": 1.0, ""swa_energy_weight"": 1000.0, ""virials_weight"": 1.0, ""swa_virials_weight"": 10.0, ""stress_weight"": 25.0, ""swa_stress_weight"": 10.0, ""dipole_weight"": 1.0, ""swa_dipole_weight"": 1.0, ""config_type_weights"": ""{\""Default\"":1.0}"", ""huber_delta"": 0.01, ""optimizer"": ""adam"", ""beta"": 0.9, ""batch_size"": 4, ""valid_batch_size"": 8, ""lr"": 0.001, ""swa_lr"": 0.0005, ""weight_decay"": 5e-07, ""amsgrad"": true, ""scheduler"": ""ReduceLROnPlateau"", ""lr_factor"": 0.8, ""scheduler_patience"": 25, ""lr_scheduler_gamma"": 0.99, ""swa"": true, ""start_swa"": 240, ""ema"": true, ""ema_decay"": 0.99, ""max_num_epochs"": 300, ""patience"": 2048, ""foundation_model"": null, ""foundation_model_readout"": true, ""eval_interval"": 2, ""keep_checkpoints"": false, ""save_all_checkpoints"": false, ""restart_latest"": true, ""save_cpu"": false, ""clip_grad"": 10.0, ""wandb"": true, ""wandb_dir"": ""."", ""wandb_project"": ""mace_vcrtiwzr_all_fixed_engrad"", ""wandb_entity"": ""mnm-shortlab-mit"", ""wandb_name"": ""model_46_r_cut6.0_max_L1_num_channels128_learning_rate0.001_batch_size4_final"", ""wandb_log_hypers"": [""num_channels"", ""max_L"", ""correlation"", ""lr"", ""swa_lr"", ""weight_decay"", ""batch_size"", ""max_num_epochs"", ""start_swa"", ""energy_weight"", ""forces_weight""]}","4.975283174015945","75.83454996347427","593.9536094665527","38.896548872046914","1.0138164507225156","28.0093252658844","0.010008796118199824","0.00101381610147655","0.0280093252658844"
"model_34_r_cut6.0_max_L0_num_channels128_learning_rate0.001_batch_size4_final","finished","-","","","2024-11-04T05:06:34.000Z","55285","","4","3","1","50","0.001","0","300","128","240","0.0005","5e-7","38.73494269904353","1.2531409738585353","31.97358176112175","298","{""config"": null, ""name"": ""model_34_r_cut6.0_max_L0_num_channels128_learning_rate0.001_batch_size4_final"", ""seed"": 0, ""log_dir"": ""logs"", ""model_dir"": ""."", ""checkpoints_dir"": ""checkpoints"", ""results_dir"": ""results"", ""downloads_dir"": ""downloads"", ""device"": ""cuda"", ""default_dtype"": ""float32"", ""distributed"": false, ""log_level"": ""INFO"", ""error_table"": ""PerAtomRMSEstressvirials"", ""model"": ""MACE"", ""r_max"": 6.0, ""radial_type"": ""bessel"", ""num_radial_basis"": 8, ""num_cutoff_basis"": 5, ""pair_repulsion"": false, ""distance_transform"": ""None"", ""interaction"": ""RealAgnosticResidualInteractionBlock"", ""interaction_first"": ""RealAgnosticResidualInteractionBlock"", ""max_ell"": 3, ""correlation"": 3, ""num_interactions"": 2, ""MLP_irreps"": ""16x0e"", ""radial_MLP"": ""[64, 64, 64]"", ""hidden_irreps"": [[128, [0, 1]]], ""num_channels"": 128, ""max_L"": 0, ""gate"": ""silu"", ""scaling"": ""rms_forces_scaling"", ""avg_num_neighbors"": 58.30828857421875, ""compute_avg_num_neighbors"": true, ""compute_stress"": true, ""compute_forces"": true, ""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_0_29-10-2024_val.xyz"", ""valid_fraction"": 0.1, ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""multi_processed_test"": false, ""num_workers"": 8, ""pin_memory"": true, ""atomic_numbers"": null, ""mean"": 2.533512066804633e-08, ""std"": 11.938085556030273, ""statistics_file"": null, ""E0s"": ""average"", ""keep_isolated_atoms"": false, ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""virials_key"": ""virials"", ""stress_key"": ""REF_stress"", ""dipole_key"": ""dipole"", ""charges_key"": ""charges"", ""loss"": ""stress"", ""forces_weight"": 50.0, ""swa_forces_weight"": 100.0, ""energy_weight"": 1.0, ""swa_energy_weight"": 1000.0, ""virials_weight"": 1.0, ""swa_virials_weight"": 10.0, ""stress_weight"": 25.0, ""swa_stress_weight"": 10.0, ""dipole_weight"": 1.0, ""swa_dipole_weight"": 1.0, ""config_type_weights"": ""{\""Default\"":1.0}"", ""huber_delta"": 0.01, ""optimizer"": ""adam"", ""beta"": 0.9, ""batch_size"": 4, ""valid_batch_size"": 8, ""lr"": 0.001, ""swa_lr"": 0.0005, ""weight_decay"": 5e-07, ""amsgrad"": true, ""scheduler"": ""ReduceLROnPlateau"", ""lr_factor"": 0.8, ""scheduler_patience"": 25, ""lr_scheduler_gamma"": 0.99, ""swa"": true, ""start_swa"": 240, ""ema"": true, ""ema_decay"": 0.99, ""max_num_epochs"": 300, ""patience"": 2048, ""foundation_model"": null, ""foundation_model_readout"": true, ""eval_interval"": 2, ""keep_checkpoints"": false, ""save_all_checkpoints"": false, ""restart_latest"": true, ""save_cpu"": false, ""clip_grad"": 10.0, ""wandb"": true, ""wandb_dir"": ""."", ""wandb_project"": ""mace_vcrtiwzr_all_fixed_engrad"", ""wandb_entity"": ""mnm-shortlab-mit"", ""wandb_name"": ""model_34_r_cut6.0_max_L0_num_channels128_learning_rate0.001_batch_size4_final"", ""wandb_log_hypers"": [""num_channels"", ""max_L"", ""correlation"", ""lr"", ""swa_lr"", ""weight_decay"", ""batch_size"", ""max_num_epochs"", ""start_swa"", ""energy_weight"", ""forces_weight""]}","12.336959659666135","46.477727591991425","1472.79691696167","42.734400297350085","1.2067758943885565","30.77295422554016","0.01210881769657135","0.0012067761272192","0.030772952362895012"
"model_10_r_cut5.0_max_L0_num_channels128_learning_rate0.001_batch_size4_final","finished","-","","","2024-11-04T05:06:05.000Z","38229","","4","3","1","50","0.001","0","300","128","240","0.0005","5e-7","37.1722933636725","1.376094063743949","30.683699995279312","298","{""config"": null, ""name"": ""model_10_r_cut5.0_max_L0_num_channels128_learning_rate0.001_batch_size4_final"", ""seed"": 0, ""log_dir"": ""logs"", ""model_dir"": ""."", ""checkpoints_dir"": ""checkpoints"", ""results_dir"": ""results"", ""downloads_dir"": ""downloads"", ""device"": ""cuda"", ""default_dtype"": ""float32"", ""distributed"": false, ""log_level"": ""INFO"", ""error_table"": ""PerAtomRMSEstressvirials"", ""model"": ""MACE"", ""r_max"": 5.0, ""radial_type"": ""bessel"", ""num_radial_basis"": 8, ""num_cutoff_basis"": 5, ""pair_repulsion"": false, ""distance_transform"": ""None"", ""interaction"": ""RealAgnosticResidualInteractionBlock"", ""interaction_first"": ""RealAgnosticResidualInteractionBlock"", ""max_ell"": 3, ""correlation"": 3, ""num_interactions"": 2, ""MLP_irreps"": ""16x0e"", ""radial_MLP"": ""[64, 64, 64]"", ""hidden_irreps"": [[128, [0, 1]]], ""num_channels"": 128, ""max_L"": 0, ""gate"": ""silu"", ""scaling"": ""rms_forces_scaling"", ""avg_num_neighbors"": 31.01219367980957, ""compute_avg_num_neighbors"": true, ""compute_stress"": true, ""compute_forces"": true, ""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_0_29-10-2024_val.xyz"", ""valid_fraction"": 0.1, ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""multi_processed_test"": false, ""num_workers"": 8, ""pin_memory"": true, ""atomic_numbers"": null, ""mean"": 2.533512066804633e-08, ""std"": 11.938085556030273, ""statistics_file"": null, ""E0s"": ""average"", ""keep_isolated_atoms"": false, ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""virials_key"": ""virials"", ""stress_key"": ""REF_stress"", ""dipole_key"": ""dipole"", ""charges_key"": ""charges"", ""loss"": ""stress"", ""forces_weight"": 50.0, ""swa_forces_weight"": 100.0, ""energy_weight"": 1.0, ""swa_energy_weight"": 1000.0, ""virials_weight"": 1.0, ""swa_virials_weight"": 10.0, ""stress_weight"": 25.0, ""swa_stress_weight"": 10.0, ""dipole_weight"": 1.0, ""swa_dipole_weight"": 1.0, ""config_type_weights"": ""{\""Default\"":1.0}"", ""huber_delta"": 0.01, ""optimizer"": ""adam"", ""beta"": 0.9, ""batch_size"": 4, ""valid_batch_size"": 8, ""lr"": 0.001, ""swa_lr"": 0.0005, ""weight_decay"": 5e-07, ""amsgrad"": true, ""scheduler"": ""ReduceLROnPlateau"", ""lr_factor"": 0.8, ""scheduler_patience"": 25, ""lr_scheduler_gamma"": 0.99, ""swa"": true, ""start_swa"": 240, ""ema"": true, ""ema_decay"": 0.99, ""max_num_epochs"": 300, ""patience"": 2048, ""foundation_model"": null, ""foundation_model_readout"": true, ""eval_interval"": 2, ""keep_checkpoints"": false, ""save_all_checkpoints"": false, ""restart_latest"": true, ""save_cpu"": false, ""clip_grad"": 10.0, ""wandb"": true, ""wandb_dir"": ""."", ""wandb_project"": ""mace_vcrtiwzr_all_fixed_engrad"", ""wandb_entity"": ""mnm-shortlab-mit"", ""wandb_name"": ""model_10_r_cut5.0_max_L0_num_channels128_learning_rate0.001_batch_size4_final"", ""wandb_log_hypers"": [""num_channels"", ""max_L"", ""correlation"", ""lr"", ""swa_lr"", ""weight_decay"", ""batch_size"", ""max_num_epochs"", ""start_swa"", ""energy_weight"", ""forces_weight""]}","4.00512899760036","19.670812413096428","478.1357645988464","40.93424344687945","1.3039378682151437","29.47666496038437","0.01115987729281187","0.0011780631029978397","0.029530609026551247"
"model_14_r_cut5.0_max_L1_num_channels32_learning_rate0.001_batch_size4_final","finished","-","","","2024-11-04T05:05:48.000Z","34088","","4","3","1","50","0.001","1","300","32","240","0.0005","5e-7","43.66771554600917","2.365713007748127","36.045316606760025","298","{""config"": null, ""name"": ""model_14_r_cut5.0_max_L1_num_channels32_learning_rate0.001_batch_size4_final"", ""seed"": 0, ""log_dir"": ""logs"", ""model_dir"": ""."", ""checkpoints_dir"": ""checkpoints"", ""results_dir"": ""results"", ""downloads_dir"": ""downloads"", ""device"": ""cuda"", ""default_dtype"": ""float32"", ""distributed"": false, ""log_level"": ""INFO"", ""error_table"": ""PerAtomRMSEstressvirials"", ""model"": ""MACE"", ""r_max"": 5.0, ""radial_type"": ""bessel"", ""num_radial_basis"": 8, ""num_cutoff_basis"": 5, ""pair_repulsion"": false, ""distance_transform"": ""None"", ""interaction"": ""RealAgnosticResidualInteractionBlock"", ""interaction_first"": ""RealAgnosticResidualInteractionBlock"", ""max_ell"": 3, ""correlation"": 3, ""num_interactions"": 2, ""MLP_irreps"": ""16x0e"", ""radial_MLP"": ""[64, 64, 64]"", ""hidden_irreps"": [[32, [0, 1]], [32, [1, -1]]], ""num_channels"": 32, ""max_L"": 1, ""gate"": ""silu"", ""scaling"": ""rms_forces_scaling"", ""avg_num_neighbors"": 31.01219367980957, ""compute_avg_num_neighbors"": true, ""compute_stress"": true, ""compute_forces"": true, ""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_0_29-10-2024_val.xyz"", ""valid_fraction"": 0.1, ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""multi_processed_test"": false, ""num_workers"": 8, ""pin_memory"": true, ""atomic_numbers"": null, ""mean"": 2.533512066804633e-08, ""std"": 11.938085556030273, ""statistics_file"": null, ""E0s"": ""average"", ""keep_isolated_atoms"": false, ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""virials_key"": ""virials"", ""stress_key"": ""REF_stress"", ""dipole_key"": ""dipole"", ""charges_key"": ""charges"", ""loss"": ""stress"", ""forces_weight"": 50.0, ""swa_forces_weight"": 100.0, ""energy_weight"": 1.0, ""swa_energy_weight"": 1000.0, ""virials_weight"": 1.0, ""swa_virials_weight"": 10.0, ""stress_weight"": 25.0, ""swa_stress_weight"": 10.0, ""dipole_weight"": 1.0, ""swa_dipole_weight"": 1.0, ""config_type_weights"": ""{\""Default\"":1.0}"", ""huber_delta"": 0.01, ""optimizer"": ""adam"", ""beta"": 0.9, ""batch_size"": 4, ""valid_batch_size"": 8, ""lr"": 0.001, ""swa_lr"": 0.0005, ""weight_decay"": 5e-07, ""amsgrad"": true, ""scheduler"": ""ReduceLROnPlateau"", ""lr_factor"": 0.8, ""scheduler_patience"": 25, ""lr_scheduler_gamma"": 0.99, ""swa"": true, ""start_swa"": 240, ""ema"": true, ""ema_decay"": 0.99, ""max_num_epochs"": 300, ""patience"": 2048, ""foundation_model"": null, ""foundation_model_readout"": true, ""eval_interval"": 2, ""keep_checkpoints"": false, ""save_all_checkpoints"": false, ""restart_latest"": true, ""save_cpu"": false, ""clip_grad"": 10.0, ""wandb"": true, ""wandb_dir"": ""."", ""wandb_project"": ""mace_vcrtiwzr_all_fixed_engrad"", ""wandb_entity"": ""mnm-shortlab-mit"", ""wandb_name"": ""model_14_r_cut5.0_max_L1_num_channels32_learning_rate0.001_batch_size4_final"", ""wandb_log_hypers"": [""num_channels"", ""max_L"", ""correlation"", ""lr"", ""swa_lr"", ""weight_decay"", ""batch_size"", ""max_num_epochs"", ""start_swa"", ""energy_weight"", ""forces_weight""]}","11.013233871829096","4.209098406136036","1314.7693872451782","48.15016315456419","2.1925808396190405","34.67283397912979","0.015750819817185402","0.0021925808396190405","0.03467283397912979"
"model_18_r_cut5.0_max_L1_num_channels64_learning_rate0.001_batch_size4_final","finished","-","","","2024-11-04T05:05:48.000Z","49639","","4","3","1","50","0.001","1","300","64","240","0.0005","5e-7","40.44256527513693","1.6435147263109684","33.38313102722168","298","{""config"": null, ""name"": ""model_18_r_cut5.0_max_L1_num_channels64_learning_rate0.001_batch_size4_final"", ""seed"": 0, ""log_dir"": ""logs"", ""model_dir"": ""."", ""checkpoints_dir"": ""checkpoints"", ""results_dir"": ""results"", ""downloads_dir"": ""downloads"", ""device"": ""cuda"", ""default_dtype"": ""float32"", ""distributed"": false, ""log_level"": ""INFO"", ""error_table"": ""PerAtomRMSEstressvirials"", ""model"": ""MACE"", ""r_max"": 5.0, ""radial_type"": ""bessel"", ""num_radial_basis"": 8, ""num_cutoff_basis"": 5, ""pair_repulsion"": false, ""distance_transform"": ""None"", ""interaction"": ""RealAgnosticResidualInteractionBlock"", ""interaction_first"": ""RealAgnosticResidualInteractionBlock"", ""max_ell"": 3, ""correlation"": 3, ""num_interactions"": 2, ""MLP_irreps"": ""16x0e"", ""radial_MLP"": ""[64, 64, 64]"", ""hidden_irreps"": [[64, [0, 1]], [64, [1, -1]]], ""num_channels"": 64, ""max_L"": 1, ""gate"": ""silu"", ""scaling"": ""rms_forces_scaling"", ""avg_num_neighbors"": 31.01219367980957, ""compute_avg_num_neighbors"": true, ""compute_stress"": true, ""compute_forces"": true, ""train_file"": ""data/gen_1_03-11-2024_train.xyz"", ""valid_file"": ""data/gen_0_29-10-2024_val.xyz"", ""valid_fraction"": 0.1, ""test_file"": ""data/gen_1_03-11-2024_test.xyz"", ""test_dir"": null, ""multi_processed_test"": false, ""num_workers"": 8, ""pin_memory"": true, ""atomic_numbers"": null, ""mean"": 2.533512066804633e-08, ""std"": 11.938085556030273, ""statistics_file"": null, ""E0s"": ""average"", ""keep_isolated_atoms"": false, ""energy_key"": ""Reduced_energy"", ""forces_key"": ""REF_force"", ""virials_key"": ""virials"", ""stress_key"": ""REF_stress"", ""dipole_key"": ""dipole"", ""charges_key"": ""charges"", ""loss"": ""stress"", ""forces_weight"": 50.0, ""swa_forces_weight"": 100.0, ""energy_weight"": 1.0, ""swa_energy_weight"": 1000.0, ""virials_weight"": 1.0, ""swa_virials_weight"": 10.0, ""stress_weight"": 25.0, ""swa_stress_weight"": 10.0, ""dipole_weight"": 1.0, ""swa_dipole_weight"": 1.0, ""config_type_weights"": ""{\""Default\"":1.0}"", ""huber_delta"": 0.01, ""optimizer"": ""adam"", ""beta"": 0.9, ""batch_size"": 4, ""valid_batch_size"": 8, ""lr"": 0.001, ""swa_lr"": 0.0005, ""weight_decay"": 5e-07, ""amsgrad"": true, ""scheduler"": ""ReduceLROnPlateau"", ""lr_factor"": 0.8, ""scheduler_patience"": 25, ""lr_scheduler_gamma"": 0.99, ""swa"": true, ""start_swa"": 240, ""ema"": true, ""ema_decay"": 0.99, ""max_num_epochs"": 300, ""patience"": 2048, ""foundation_model"": null, ""foundation_model_readout"": true, ""eval_interval"": 2, ""keep_checkpoints"": false, ""save_all_checkpoints"": false, ""restart_latest"": true, ""save_cpu"": false, ""clip_grad"": 10.0, ""wandb"": true, ""wandb_dir"": ""."", ""wandb_project"": ""mace_vcrtiwzr_all_fixed_engrad"", ""wandb_entity"": ""mnm-shortlab-mit"", ""wandb_name"": ""model_18_r_cut5.0_max_L1_num_channels64_learning_rate0.001_batch_size4_final"", ""wandb_log_hypers"": [""num_channels"", ""max_L"", ""correlation"", ""lr"", ""swa_lr"", ""weight_decay"", ""batch_size"", ""max_num_epochs"", ""start_swa"", ""energy_weight"", ""forces_weight""]}","12.509716014884706","58.08819830417633","1493.4207201004028","44.66018581970861","1.4841181691735983","32.1597084403038","0.01330152153968811","0.0014841174706816671","0.0321597084403038"
