"Name","test0_epoch/forces_mae","test0_epoch/per_atom_energy_mae","test0_epoch/total_energy_mae","test0_epoch/stress_mae","val0_epoch/total_energy_mae","val0_epoch/stress_mae","val0_epoch/per_atom_energy_mae","val0_epoch/forces_mae","epoch"
"hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128_fold2_seed0","0.1905962813902322","0.023705806173445403","2.3014675658557153","0.007406688622817228","2.348187611893981","0.007364227684673597","0.02450637674575011","0.19520087134491904","100"
"hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128_fold1_seed2","0.18753029666154136","0.023643175452501473","2.224748425301661","0.007379476293959125","2.2137973712942736","0.007304714871839764","0.02394835631678829","0.19733870477386264","100"
"hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128_fold1_seed1","0.18615921942908417","0.02295688336858959","2.2079744298703856","0.007391942493071432","2.219314906049594","0.007339037826439389","0.02330526753360031","0.1958950646247515","100"
"hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128_fold1_seed0","0.1864473339933304","0.02337354210747131","2.260189768105366","0.007257310770155433","2.2402546020355927","0.007116540259840533","0.02348370213021668","0.19629064356349268","100"
"hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128_fold0_seed2","0.1949461113056338","0.023678788336111777","2.249952657466756","0.007898949719195842","2.2842191002270553","0.008106356584076005","0.023992599652522633","0.2010880342148969","100"
"hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128_fold0_seed1","0.1932038327180468","0.023859565736696373","2.3248131287398675","0.007998115117653965","2.3060564061045","0.008102947450830969","0.023945328216893533","0.19908960544213777","100"
"hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128_fold0_seed0","0.19114126150760205","0.02403549046087716","2.269044516958725","0.007589821798000296","2.269574635412494","0.007934103044214817","0.024591728906055276","0.19683893181548803","100"
"hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold2_seed2","0.18534576189030347","0.027266931782816823","2.5290333369011124","0.007136234312908796","2.566207843791352","0.007210273487792902","0.02797232842778716","0.19009514401423697","100"
"hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold2_seed1","0.18771266867880165","0.025219626695903333","2.310922371278176","0.007162620800131729","2.3576294899560737","0.007123934067801778","0.02540471854404838","0.19312000479755892","100"
"hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold2_seed0","0.18103602019961104","0.023545418238395142","2.2253706767101877","0.007129852734012805","2.28948334795227","0.00733931717672817","0.02455223150649509","0.18611850387360887","100"
"hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold1_seed2","0.1829503975700637","0.022046169666857456","2.1881982867602887","0.007217178859958179","2.2053418831811045","0.0071712233473583365","0.02303024118303462","0.19292188446821787","100"
"hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold1_seed1","0.17796611044304156","0.022423891561445267","2.123941103130661","0.007265457235545563","2.1167101272839877","0.0071223228072031025","0.022605263060113796","0.1880468783096801","100"
"hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold1_seed0","0.17685510153994577","0.02246686941652399","2.194772333207134","0.006933548827048233","2.2007977732420025","0.006810607845722225","0.023110694371463972","0.1867999891550324","100"
"hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold0_seed2","0.18878565187640153","0.02372529201376145","2.2820420888107633","0.00787252396357121","2.2505880833132825","0.007842670087608371","0.023568194239479232","0.19551003160509772","100"
"hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold0_seed1","0.1899041695849958","0.024731242107161832","2.299903619365958","0.007666230043494785","2.329776538509675","0.00818616556546343","0.025426395895178623","0.19588975456485896","100"
"hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512_fold0_seed0","0.1852918026946184","0.023144190319373183","2.1715994589307903","0.007293053519418851","2.19996832043595","0.0074621823409433165","0.023728216618616776","0.1911997088483232","100"
"hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold2_seed2","0.19559155047368657","0.025086040810519725","2.352742806296029","0.007374042241861334","2.3996510364975676","0.007277119265787409","0.02562856089934177","0.20083838755215008","100"
"hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold2_seed1","0.1975450824475206","0.02462453012442342","2.338506627693693","0.007686903346096411","2.3918504371850164","0.0075652512356894","0.025672205623508058","0.20267870333775828","100"
"hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold2_seed0","0.1892265195565249","0.024010995501593812","2.2832386275138488","0.007354613535864317","2.3171228968183297","0.007481710096632816","0.025014074012427688","0.1938275479644681","100"
"hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold1_seed2","0.18759042560219624","0.022875235737432647","2.2156305804800653","0.007209861451871143","2.225571268519273","0.007135412112411646","0.02366506574655802","0.1974956558343374","100"
"hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold1_seed1","0.18782903748871663","0.02373603542296749","2.264896751848523","0.007744964192903388","2.290890141834139","0.007588878951812522","0.024061148217331872","0.1972765059328144","100"
"hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold1_seed0","0.1878014892319327","0.023519409661307795","2.236364520923436","0.006942144814472642","2.215071034833848","0.007031574990756124","0.02417467099070503","0.19777050041998853","100"
"hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold0_seed2","0.19257119900685585","0.024343302060075747","2.328607550945133","0.007774136986771272","2.2834352237849287","0.007788231382653038","0.02347487047622108","0.198645643399908","100"
"hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold0_seed1","0.1949038340097614","0.024146177658768517","2.391381582685718","0.007878217158281877","2.3549925505360982","0.008188104157618658","0.024533382918247748","0.2012132078495781","100"
"hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256_fold0_seed0","0.19217961934970387","0.02353873839650974","2.2124687147583373","0.007201061473327747","2.2739456726586824","0.007485052830585677","0.02436569633793392","0.19813118787822911","100"
"hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold2_seed2","0.20077048262160097","0.02640946146054998","2.504322407055302","0.007154874142259078","2.5608897832488515","0.007346109763502627","0.02808182880193526","0.2066954007027068","100"
"hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold2_seed1","0.20053126005684596","0.02608263713381832","2.400968295553493","0.00839705173520191","2.4779681256541988","0.008340943526684758","0.026965681374899134","0.20558657263531113","100"
"hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold2_seed0","0.19975497414585025","0.02435753550172678","2.344702859925901","0.007861593610092352","2.4179118945479474","0.0077390076850256204","0.025287337304414563","0.20504260903099153","100"
"hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold1_seed2","0.19647701770642576","0.02441384789327932","2.299942848151457","0.007633116905789676","2.294102301422737","0.007477887548524205","0.024874431673961885","0.2068085668032629","100"
"hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold1_seed1","0.19525493953485085","0.024625830079280504","2.3451400219924947","0.007576364081980548","2.3140105690933916","0.007445982557247435","0.024692047225352964","0.2050164454575895","100"
"hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold1_seed0","0.19385748421864216","0.02489123586860382","2.3526754193534933","0.007582168653658586","2.3414480938483817","0.007385117924247033","0.02547235297432374","0.20348625097694636","100"
"hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold0_seed2","0.20117493754105348","0.024832382821875613","2.3571227216585284","0.008144705613988817","2.3735649065030135","0.00868275266906337","0.025217388382084743","0.2085229457148584","100"
"hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold0_seed1","0.20318600267497589","0.02460775338339918","2.347122572514441","0.007426552973521265","2.358555732843993","0.007652672351380511","0.025179866434744475","0.20941618340061896","100"
"hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128_fold0_seed0","0.1991424760655544","0.02467254966020847","2.306605341961145","0.008348665677334223","2.338663193100892","0.00885094744390325","0.025418630390450066","0.2059367469203656","100"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold2_seed2","0.19693913694211312","0.025500569869403703","2.3997135520048505","0.007683877919070355","2.452950418776965","0.007632517830202942","0.026770832934127964","0.20221134013217448","100"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold2_seed1","0.19552238799934096","0.024357316949058957","2.286073840843451","0.007567605401549326","2.37685149264951","0.007340212689075527","0.025410534690328408","0.20046931816692157","100"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold2_seed0","0.1898956115483677","0.024352802731754258","2.2765628462263794","0.007275530602301634","2.3660178802071288","0.007266385827545874","0.02513237542582776","0.1946777810554611","100"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold1_seed2","0.18082113635789557","0.022427431394958865","2.1698998878000815","0.007434345320079733","2.157319620416542","0.007346715785548149","0.022646864046638043","0.19091000738872307","100"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold1_seed1","0.19205062387381283","0.02474334322552765","2.3206728967606907","0.006977197298972337","2.341425283446151","0.007122150038246257","0.02623946278720346","0.20246341800334133","100"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold1_seed0","0.1818379276157669","0.023053957004754475","2.21211149403594","0.007122557737271694","2.1896129936379185","0.007098910431436787","0.02362809065567453","0.1914805939861237","100"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold0_seed2","0.1954294735485539","0.02517508546168767","2.4482344232579405","0.007698106513621868","2.4200313060600975","0.008129583468728954","0.025400806054488276","0.2023259313049111","100"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold0_seed1","0.1949711263132802","0.02492488396621966","2.3574121538450585","0.00767944415877645","2.3484745530889173","0.007989200602932863","0.02481557191735033","0.20245970902097807","100"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold0_seed0","0.1948533562274021","0.024059503982009456","2.262977690368112","0.008195108188272609","2.269694421298518","0.008562948762140442","0.025984274357185925","0.20135435143378216","100"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold2_seed2","0.20214087135938988","0.02579474700161286","2.419132584422195","0.007076573636612345","2.4773059525516588","0.0071699401006929935","0.02763705232599453","0.20800085796027729","100"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold2_seed1","0.202787643326196","0.026379033382826263","2.4655594361515205","0.0081177529859638","2.5105995291353023","0.007971139444987016","0.02663902645440826","0.2081217512817745","100"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold2_seed0","0.19867819007961104","0.02478560495427703","2.335161463987926","0.007461735995947337","2.379331957575645","0.007405455048715027","0.025203833243241075","0.20320594728526103","100"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold1_seed2","0.19133455808989333","0.02374006532492564","2.270070612798754","0.007634165845727875","2.2797775805615186","0.0075470462554996145","0.023954191087854945","0.201094738214094","100"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold1_seed1","0.193763764508062","0.025683416506239815","2.363626792000024","0.008461451537101171","2.3628100560931404","0.008550673404508574","0.02603036084366686","0.20411626925443677","100"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold1_seed0","0.1897580199935941","0.0236403553368957","2.2718777198813194","0.007101247232547764","2.2585903081464154","0.007077331754423273","0.02452583739089774","0.1993078285891443","100"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold0_seed2","0.2012889414519622","0.025731470468377576","2.495570074480151","0.008177622156504336","2.4859862179216594","0.008598976060516789","0.02669149644499045","0.20826084296824984","100"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold0_seed1","0.2051691332246096","0.02525665907372425","2.315552885845588","0.008291089188806097","2.422036745792597","0.008389136660992086","0.026081404529072632","0.21146465532930597","100"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold0_seed0","0.20465863275763052","0.02506709164593892","2.3282333525770547","0.008401939896963985","2.3691537851708007","0.008668190643644502","0.026013509374460217","0.21120961523650328","100"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold2_seed2","0.2065551402745976","0.027290704745171097","2.472778657353658","0.007450655443550627","2.589312375592131","0.007799828030460913","0.029581121509983738","0.21214169759323687","100"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold2_seed1","0.2081574138044296","0.02565198857034611","2.437839196445865","0.008934775164616578","2.5175771906150572","0.008758246921717587","0.02626544055240616","0.213821261404729","100"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold2_seed0","0.20628462406064615","0.02501104585037724","2.377124614460554","0.00783328313207948","2.48103192140412","0.007602415282994098","0.02573905472774899","0.21088910166831312","100"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold1_seed2","0.20374618227409463","0.025275188375062298","2.4309085315211743","0.008715972443523982","2.4142008461943787","0.008476352797559582","0.025645313868957388","0.21293931858066725","100"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold1_seed1","0.20412642679855136","0.026007622430413276","2.47561469492132","0.008497037246603025","2.453845555268661","0.0082948763143063","0.02666901526278439","0.21375146136139528","100"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold1_seed0","0.19625434704911923","0.024425441509676373","2.378024320091747","0.007460595902263612","2.334757734306298","0.007334836118488636","0.02500648163599329","0.20572190982779984","100"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold0_seed2","0.20676392744870836","0.028947227553368243","2.705745731126199","0.008347698298351525","2.6438597202896506","0.00853556822291557","0.02856710515163708","0.21389361551261055","100"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold0_seed1","0.21078065839717824","0.026247259028599063","2.4527127368795365","0.007930981294435138","2.444170675030892","0.00836478205430787","0.02622962519962476","0.21835528170090937","100"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold0_seed0","0.21109611300789533","0.02577440347379065","2.4071421609297294","0.007899554133433417","2.4699584460753417","0.008398425512384417","0.027310276585409864","0.2179085338705884","100"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold2_seed2","0.181497632682703","0.024160753586059847","2.193638583791589","0.007172119426948166","2.2541058447905904","0.00704982784010584","0.024458558935789187","0.18697836127761008","100"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold2_seed1","0.1799406262701482","0.022647692083004035","2.141953677900658","0.006980351888285124","2.1919053699869027","0.006819740391767298","0.023297816715577367","0.1848688987621833","100"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold2_seed0","0.17343931636594623","0.023133777270056128","2.1214884817849384","0.006821908532913484","2.1724054313153327","0.006683802554563722","0.02349528471306156","0.1794681072144159","100"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold1_seed2","0.168090679242003","0.021171496864332454","2.0311824285526296","0.007096027139317519","2.039233995163947","0.006972980883844229","0.021328923639945967","0.1781705998001945","100"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold1_seed1","0.1777029040038946","0.022167037665016515","2.100915550876126","0.00754970375130125","2.144570528900368","0.00740798465501589","0.022955199314734952","0.18841782881412147","100"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold1_seed0","0.17643335463275378","0.022844483527373415","2.131851267144106","0.006735467233913898","2.1363572886549576","0.006599674900672325","0.02320357475386812","0.18645609821523576","100"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold0_seed2","0.1810426866098071","0.024424046880107304","2.2246254186945627","0.007616959573168099","2.257243965869419","0.007612046183736866","0.024483716324422287","0.18658490557368052","100"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold0_seed1","0.179332487339176","0.023240593892122616","2.222288166970141","0.007239823398327372","2.203708116310669","0.0074138212834394","0.024041616259411213","0.18449480778717292","100"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold0_seed0","0.18114043271379024","0.022861515578526448","2.18423504795991","0.007688590062632832","2.1785137587084766","0.007772310910022595","0.02345035581713683","0.18675124173319613","100"
"hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold2_seed2","0.18856233824669325","0.025298915703523283","2.3441110488720356","0.007523815301877134","2.397687690611681","0.00740537843653656","0.026284710841915956","0.193724391357549","100"
"hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold2_seed1","0.1892733003132304","0.029004974636568624","2.581735783509163","0.007419657961336264","2.6188484554478424","0.007386427556955231","0.0289003795605625","0.19485255358861717","100"
"hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold2_seed0","0.1833501375072209","0.023260097677517664","2.2451486383543124","0.007203573291079724","2.291931263638562","0.007174509657517707","0.0240228375468957","0.1889446012515484","100"
"hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold1_seed2","0.1762981698069359","0.0226007743996948","2.1234868743232433","0.007427540532107803","2.1444464076139163","0.007285559197539725","0.023334634114225015","0.1868336043827746","100"
"hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold1_seed1","0.1836483310352979","0.023420813953064563","2.2138289548495385","0.007566695206871396","2.2153086541033424","0.007471563412777276","0.02364271701555308","0.19365979121455365","100"
"hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold1_seed0","0.1774101794661124","0.022520651243581276","2.135201411648489","0.007422422400219846","2.111878195008479","0.007202051526918927","0.022889841933423662","0.1868531492475676","100"
"hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold0_seed2","0.1896152110408356","0.024420441712628124","2.2752122615966317","0.007930805036578323","2.287635599986914","0.008015824290341195","0.024561502778831103","0.1956718438234357","100"
"hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold0_seed1","0.1914782449071101","0.024968622978073476","2.3344306064081346","0.007226215450416105","2.32397168738038","0.007457280215971133","0.024573689554152865","0.1973973752808422","100"
"hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold0_seed0","0.18460253661208248","0.02277696870395873","2.198462041306525","0.007030422398858278","2.205562228226917","0.007333166361795499","0.023599182460757685","0.19033178357377703","100"
"hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold2_seed2","0.2001901604300781","0.02607193041911775","2.3790701920922173","0.007797744795897552","2.4558876825506446","0.007742767256151777","0.026785942542892783","0.20558557827093896","100"
"hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold2_seed1","0.19676558147403683","0.024557694690537944","2.286363436483154","0.00814452839258603","2.3766939100968134","0.008032019708633542","0.02495498027502468","0.20242194574764685","100"
"hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold2_seed0","0.19197276936853416","0.02376740905561683","2.2946990624206114","0.00775237615340258","2.373617364384726","0.00778919943985023","0.025047209498897993","0.19725781874406992","100"
"hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold1_seed2","0.18991383083634536","0.023558985298560948","2.258992226230352","0.007685314764885179","2.268060301673872","0.007525434129557688","0.024056721787531335","0.19917200174212263","100"
"hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold1_seed1","0.1941078771546897","0.02427963904729333","2.2949269878077616","0.00808556927585656","2.32273750246902","0.00807621739529798","0.025127005011168334","0.20401754207588985","100"
"hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128_fold1_seed0","0.19137160580956417","0.023673618889194763","2.2465280248901367","0.008066472038783457","2.1992168397627463","0.00788343898025179","0.02380246906900684","0.20078352638191435","100"
