image_index,allegro_energy_norm,allegro_fmax_final,vasp_energy_norm,vasp_fmax_final
0,0.0,0.7773485097196434,0.0,0.0019693646183477553
1,0.37758333868782756,1.6262700887137447,0.1460048399999323,0.5476544309443684
2,1.299733006247152,1.132240941116132,0.4797294500001499,0.6263493831017957
3,1.6809800828407333,0.041016759308651965,0.6958717500001512,0.002444077331018804
4,1.4000249768723734,1.0209026700618635,0.39813884000000144,0.7219575022464965
5,0.5530238080659728,1.5851878407711575,0.023282650000055582,0.39560437173014157
6,0.03738134590435038,0.6784583410721675,-0.1082418900000448,0.0015089499660359848
