allegro_E,allegro_F,vasp_E,vasp_F
-1153.6293795917895,2.3574489237622216,-1150.60896631,1.238415142233411
-1154.7412888198746,1.9470080097915476,,
-1155.955952201095,0.8525295353807008,,
-1156.3842558184213,0.31073143134231257,,
-1156.554817234657,0.19092374317069022,,
-1156.560023573229,0.4942865995264447,,
-1156.5709148278931,0.4622153391728741,,
-1156.5904958060687,0.4024565657309944,,
-1156.6151129869343,0.32315037409158476,,
-1156.6408363896753,0.241293516237755,,
-1156.6645722411488,0.162002710725077,,
-1156.684709040848,0.12789052499627382,,
-1156.701152656496,0.11387573680591012,,
-1156.7161399786598,0.11548821502086032,,
-1156.7306048276942,0.11263778892673028,,
-1156.7455391052595,0.11407735552904066,,
-1156.7609687956087,0.13010676813141936,,
-1156.7752520763574,0.13896691804967146,,
-1156.7857953370258,0.13842493406730522,,
-1156.79234211845,0.15511318206255542,,
-1156.7998565536373,0.16441735709688035,,
-1156.8149421852747,0.1625265426272054,,
-1156.837437361477,0.11919656770806253,,
-1156.8590976967541,0.13944273528632714,,
-1156.8739631856115,0.12779763238460295,,
-1156.884269632574,0.08843195211623396,,
-1156.8947047649876,0.09943626471369797,,
-1156.906544425823,0.09263916930796122,,
-1156.9153055315512,0.08332727232661713,,
-1156.9174208570664,0.07658262803235738,,
-1156.9209790147986,0.06394262749068495,,
-1156.9249641669817,0.046725890398531825,,
-1156.9284313116978,0.03357810761419115,,
-1156.9307857966587,0.025459534633290513,,
-1156.9319161002059,0.035296622799038044,,
-1156.9321758129124,0.044532684330944414,,
-1156.9322766599475,0.04309631958199679,,
-1156.9324687544733,0.040292058040184764,,
-1156.9327341134158,0.03625445935360429,,
-1156.9330486444853,0.0319397816500491,,
-1156.9333851804329,0.028578028437875814,,
-1156.9337169058606,0.024732277897987806,,
-1156.93402083303,0.02050698557009662,,
-1156.9343052982574,0.015563545807234094,,
-1156.9345476028934,0.01009623275661077,,
-1156.9347396903727,0.010372169721238665,,
-1156.9349000130474,0.013540749400863656,,
-1156.9350703629057,0.016008608042967006,,
-1156.9352969034803,0.015788460465732176,,
-1156.935604099419,0.014903221400721102,,
-1156.9359707360388,0.013380880601772064,,
-1156.936325816811,0.010613682622948324,,
-1156.9365930057938,0.008980939687229754,,
-1156.9367753193624,0.012323752727947538,,
-1156.936951632043,0.01324914674949159,,
-1156.9371540938046,0.011679880165676688,,
-1156.9373187177114,0.008188882935093456,,
